ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,6514043,1132109,756312,527414,74259958,0,0,0,0,0
Valysar,CentralSouth,69777628,11944866,8588935,5989495,843320872,0,0,0,0,0
Valysar,CentralNorth,38523630,6646545,4926215,3435296,483689727,0,0,0,0,0
Valysar,NorthHorst,4330786,616660,321728,197621,38714035,23508900,3323471,2287135,531891864,81379
Valysar,CentralRamp,13691323,2241535,1598650,1114819,156966454,0,0,0,0,0
Valysar,CentralHorst,86848688,14625302,11275242,7862791,1107081035,0,0,0,0,0
Valysar,EastLowland,1636699,263077,134656,93903,13221500,0,0,0,0,0
Therys,WestLowland,3222311,543721,256157,178631,25151233,0,0,0,0,0
Therys,CentralSouth,14609819,3511037,2333365,1627172,229105814,0,0,0,0,0
Therys,CentralNorth,21214610,4040427,2452013,1709911,240755542,0,0,0,0,0
Therys,NorthHorst,4996999,695256,291815,179247,35114576,17848629,2860222,1797196,417952640,63947
Therys,CentralRamp,6550563,1513239,1178875,822088,115750052,0,0,0,0,0
Therys,CentralHorst,30015734,7233963,5641675,3934222,553938533,0,0,0,0,0
Therys,EastLowland,0,0,0,0,0,0,0,0,0,0
Volon,WestLowland,639127,108033,71726,50018,7042582,0,0,0,0,0
Volon,CentralSouth,33103088,5995271,4483526,3126587,440223503,0,0,0,0,0
Volon,CentralNorth,6661974,947118,563853,393203,55363011,0,0,0,0,0
Volon,NorthHorst,3087739,588696,460004,282558,55353073,5128368,1007394,873441,203125877,31078
Volon,CentralRamp,13001552,2470316,1958685,1365889,192317169,0,0,0,0,0
Volon,CentralHorst,86750920,15196868,11789407,8221344,1157565223,0,0,0,0,0
Volon,EastLowland,6718,769,0,0,0,0,0,0,0,0
