ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,22403910,3793965,2313614,1613399,227166620,0,0,0,0,0
Valysar,CentralSouth,56643498,10827750,7993752,5574444,784881696,0,0,0,0,0
Valysar,CentralNorth,34610128,6168381,4355882,3037575,427690523,0,0,0,0,0
Valysar,NorthHorst,4559225,788315,467352,287071,56237221,25880451,3462692,2177621,506423581,77483
Valysar,CentralRamp,13504475,2486193,1863167,1299280,182938562,0,0,0,0,0
Valysar,CentralHorst,82764714,13661769,9965037,6949120,978436055,0,0,0,0,0
Valysar,EastLowland,16533114,1874377,734984,512541,72165842,0,0,0,0,0
Therys,WestLowland,15230666,3891217,2966664,2068803,291287492,0,0,0,0,0
Therys,CentralSouth,6533231,1709280,1185616,826789,116411931,0,0,0,0,0
Therys,CentralNorth,16716163,3439078,1945502,1356696,191022751,0,0,0,0,0
Therys,NorthHorst,9978764,1361472,539691,331506,64941929,16957631,2833756,1861852,432988828,66247
Therys,CentralRamp,6785982,1616421,1199365,836377,117761881,0,0,0,0,0
Therys,CentralHorst,27745358,6943643,5326757,3714615,523017741,0,0,0,0,0
Therys,EastLowland,1962152,575469,389380,271534,38232057,0,0,0,0,0
Volon,WestLowland,2329285,389565,218493,152366,21453106,0,0,0,0,0
Volon,CentralSouth,28916479,5240622,3488953,2433021,342569423,0,0,0,0,0
Volon,CentralNorth,3515578,459996,194526,135653,19099922,0,0,0,0,0
Volon,NorthHorst,6989700,1274090,950965,584131,114431267,1716532,305004,261140,60730283,9292
Volon,CentralRamp,12157686,2235067,1734915,1209843,170345942,0,0,0,0,0
Volon,CentralHorst,78830423,13804200,10548013,7355658,1035676668,0,0,0,0,0
Volon,EastLowland,923528,121093,36429,25403,3576809,0,0,0,0,0
