ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,23939894,3648209,1897316,1323093,186291549
Valysar,CentralSouth,62386658,12535418,9758376,6805004,958144617
Valysar,CentralNorth,36834186,6143603,4314003,3008371,423578591
Valysar,NorthHorst,4567076,695916,411804,252951,49553046
Valysar,CentralRamp,13515933,2319247,1651507,1151679,162156373
Valysar,CentralHorst,82606684,12514901,8992511,6270929,882946773
Valysar,EastLowland,14534646,1631236,625788,436393,61444191
Therys,WestLowland,5356795,1302532,855665,596698,84015057
Therys,CentralSouth,8456521,2276013,1553734,1083497,152556311
Therys,CentralNorth,20394571,4099063,2305802,1607951,226399514
Therys,NorthHorst,10828099,1497920,593048,364280,71362476
Therys,CentralRamp,6844984,1683127,1259462,878286,123662644
Therys,CentralHorst,29422980,7555154,5871216,4094293,576476503
Therys,EastLowland,1728657,498944,354381,247128,34795573
Volon,WestLowland,293847,49216,27793,19382,2728944
Volon,CentralSouth,26367994,4633319,3173974,2213371,311642608
Volon,CentralNorth,4213170,595476,320164,223266,31435880
Volon,NorthHorst,6780516,1317304,998482,613318,120149058
Volon,CentralRamp,11932685,2165765,1702305,1187102,167144003
Volon,CentralHorst,78990926,13784122,10696089,7458919,1050215758
Volon,EastLowland,634294,90319,48842,34060,4795675
