ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,4068001,596327,311734,217388,30608219
Valysar,CentralSouth,63974189,11440158,8344109,5818765,819282146
Valysar,CentralNorth,34942387,5720959,4013372,2798726,394060576
Valysar,NorthHorst,2929291,366623,160678,98697,19334665
Valysar,CentralRamp,13513209,2192580,1616487,1127257,158717848
Valysar,CentralHorst,84306261,13661332,9839322,6861452,966092496
Valysar,EastLowland,776808,195426,100199,69874,9838189
Therys,WestLowland,1250996,228555,111764,77939,10973755
Therys,CentralSouth,9856196,2771323,1898423,1323866,186400274
Therys,CentralNorth,17299548,3114390,1802058,1256665,176938436
Therys,NorthHorst,4995510,706059,260207,159832,31311183
Therys,CentralRamp,6528328,1634345,1261567,879754,123869378
Therys,CentralHorst,25476683,6467121,5050247,3521790,495868108
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,77969,16000,7533,5253,739675
Volon,CentralSouth,29304888,5270651,3828508,2669810,375909278
Volon,CentralNorth,4098608,512634,243666,169921,23924855
Volon,NorthHorst,3493394,653169,487657,299544,58680602
Volon,CentralRamp,12252436,2390102,1916893,1336745,188213769
Volon,CentralHorst,78952102,13943789,10632865,7414830,1044008020
Volon,EastLowland,0,0,0,0,0
