ZONE,REGION,BULK_OIL,PORE_OIL,HCPV_OIL,STOIIP_OIL
UpperReek,1,292540640.65,43938451.94,32151938.1,20221344.38
UpperReek,2,0.0,0.0,0.0,0.0
MidReek,1,234649037.99,39049881.49,29306235.35,18431594.26
MidReek,2,0.0,0.0,0.0,0.0
LowerReek,1,122633416.14,23133273.81,18399067.48,11571740.36
LowerReek,2,0.0,0.0,0.0,0.0
