ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,17298716,2612451,1330875,928086,130674462
Valysar,CentralSouth,57482708,11934189,9160327,6387955,899424078
Valysar,CentralNorth,33585486,5104028,3288899,2293514,322926738
Valysar,NorthHorst,4195574,589238,306771,188434,36914217
Valysar,CentralRamp,13350356,2484302,1965527,1370660,192988985
Valysar,CentralHorst,87267484,14796891,11356040,7919135,1115014279
Valysar,EastLowland,4219104,861225,538082,375231,52832585
Therys,WestLowland,2376822,627051,335565,234006,32948061
Therys,CentralSouth,8567393,1895636,1248289,870494,122565580
Therys,CentralNorth,17369143,3574424,2213832,1543816,217369257
Therys,NorthHorst,6578115,909962,343023,210702,41276517
Therys,CentralRamp,6576365,1510050,1139622,794716,111895958
Therys,CentralHorst,30265279,7620885,5974816,4166538,586648596
Therys,EastLowland,5,1,0,0,36
Volon,WestLowland,0,0,0,0,0
Volon,CentralSouth,20815131,3541018,2492629,1738235,244743506
Volon,CentralNorth,6620538,1095760,740484,516376,72705808
Volon,NorthHorst,5081197,1003300,798523,490493,96087573
Volon,CentralRamp,12986898,2387488,1888997,1317292,185474776
Volon,CentralHorst,85697614,15188338,11881871,8285824,1166644024
Volon,EastLowland,10888,613,0,0,0
