DATE,BLOCK,BPR
2000-01-01,1095,309.14520263671875
2000-01-01,"15,28,1",309.14520263671875
2000-01-01,"15,28,10",310.39215087890625
2000-01-01,"15,28,13",310.9916687011719
2000-01-01,24135,310.39215087890625
2000-01-01,31815,310.9916687011719
2000-02-01,1095,309.2350158691406
2000-02-01,"15,28,1",309.2350158691406
2000-02-01,"15,28,10",310.48956298828125
2000-02-01,"15,28,13",311.0893249511719
2000-02-01,24135,310.48956298828125
2000-02-01,31815,311.0893249511719
2000-03-01,1095,303.8388671875
2000-03-01,"15,28,1",303.8388671875
2000-03-01,"15,28,10",304.83447265625
2000-03-01,"15,28,13",305.43524169921875
2000-03-01,24135,304.83447265625
2000-03-01,31815,305.43524169921875
2000-04-01,1095,297.5193176269531
2000-04-01,"15,28,1",297.5193176269531
2000-04-01,"15,28,10",298.57891845703125
2000-04-01,"15,28,13",299.1807556152344
2000-04-01,24135,298.57891845703125
2000-04-01,31815,299.1807556152344
2000-05-01,1095,292.0487060546875
2000-05-01,"15,28,1",292.0487060546875
2000-05-01,"15,28,10",293.1453857421875
2000-05-01,"15,28,13",293.7479248046875
2000-05-01,24135,293.1453857421875
2000-05-01,31815,293.7479248046875
2000-06-01,1095,286.70294189453125
2000-06-01,"15,28,1",286.70294189453125
2000-06-01,"15,28,10",287.81817626953125
2000-06-01,"15,28,13",288.4210510253906
2000-06-01,24135,287.81817626953125
2000-06-01,31815,288.4210510253906
2000-07-01,1095,284.8635559082031
2000-07-01,"15,28,1",284.8635559082031
2000-07-01,"15,28,10",285.9709777832031
2000-07-01,"15,28,13",286.57147216796875
2000-07-01,24135,285.9709777832031
2000-07-01,31815,286.57147216796875
2000-08-01,1095,283.29962158203125
2000-08-01,"15,28,1",283.29962158203125
2000-08-01,"15,28,10",284.4078674316406
2000-08-01,"15,28,13",285.0084228515625
2000-08-01,24135,284.4078674316406
2000-08-01,31815,285.0084228515625
2000-09-01,1095,282.0351257324219
2000-09-01,"15,28,1",282.0351257324219
2000-09-01,"15,28,10",283.1415100097656
2000-09-01,"15,28,13",283.7421569824219
2000-09-01,24135,283.1415100097656
2000-09-01,31815,283.7421569824219
2000-10-01,1095,281.0368347167969
2000-10-01,"15,28,1",281.0368347167969
2000-10-01,"15,28,10",282.14111328125
2000-10-01,"15,28,13",282.74176025390625
2000-10-01,24135,282.14111328125
2000-10-01,31815,282.74176025390625
2000-11-01,1095,280.1947021484375
2000-11-01,"15,28,1",280.1947021484375
2000-11-01,"15,28,10",281.2927551269531
2000-11-01,"15,28,13",281.89337158203125
2000-11-01,24135,281.2927551269531
2000-11-01,31815,281.89337158203125
2000-12-01,1095,279.5191955566406
2000-12-01,"15,28,1",279.5191955566406
2000-12-01,"15,28,10",280.6102294921875
2000-12-01,"15,28,13",281.2107849121094
2000-12-01,24135,280.6102294921875
2000-12-01,31815,281.2107849121094
2001-01-01,1095,278.9348449707031
2001-01-01,"15,28,1",278.9348449707031
2001-01-01,"15,28,10",280.019775390625
2001-01-01,"15,28,13",280.6202087402344
2001-01-01,24135,280.019775390625
2001-01-01,31815,280.6202087402344
2001-02-01,1095,272.8329772949219
2001-02-01,"15,28,1",272.8329772949219
2001-02-01,"15,28,10",274.3800048828125
2001-02-01,"15,28,13",274.98626708984375
2001-02-01,24135,274.3800048828125
2001-02-01,31815,274.98626708984375
2001-03-01,1095,271.93438720703125
2001-03-01,"15,28,1",271.93438720703125
2001-03-01,"15,28,10",273.3433837890625
2001-03-01,"15,28,13",273.9475402832031
2001-03-01,24135,273.3433837890625
2001-03-01,31815,273.9475402832031
2001-04-01,1095,272.9967041015625
2001-04-01,"15,28,1",272.9967041015625
2001-04-01,"15,28,10",274.396728515625
2001-04-01,"15,28,13",275.0017395019531
2001-04-01,24135,274.396728515625
2001-04-01,31815,275.0017395019531
2001-05-01,1095,273.63177490234375
2001-05-01,"15,28,1",273.63177490234375
2001-05-01,"15,28,10",275.00640869140625
2001-05-01,"15,28,13",275.6109924316406
2001-05-01,24135,275.00640869140625
2001-05-01,31815,275.6109924316406
2001-06-01,1095,274.07781982421875
2001-06-01,"15,28,1",274.07781982421875
2001-06-01,"15,28,10",275.43218994140625
2001-06-01,"15,28,13",276.03631591796875
2001-06-01,24135,275.43218994140625
2001-06-01,31815,276.03631591796875
2001-07-01,1095,274.5137023925781
2001-07-01,"15,28,1",274.5137023925781
2001-07-01,"15,28,10",275.8458251953125
2001-07-01,"15,28,13",276.44952392578125
2001-07-01,24135,275.8458251953125
2001-07-01,31815,276.44952392578125
2001-08-01,1095,275.0264587402344
2001-08-01,"15,28,1",275.0264587402344
2001-08-01,"15,28,10",276.3323974609375
2001-08-01,"15,28,13",276.9355773925781
2001-08-01,24135,276.3323974609375
2001-08-01,31815,276.9355773925781
2001-09-01,1095,275.4462890625
2001-09-01,"15,28,1",275.4462890625
2001-09-01,"15,28,10",276.7391662597656
2001-09-01,"15,28,13",277.3420715332031
2001-09-01,24135,276.7391662597656
2001-09-01,31815,277.3420715332031
2001-10-01,1095,275.81890869140625
2001-10-01,"15,28,1",275.81890869140625
2001-10-01,"15,28,10",277.10797119140625
2001-10-01,"15,28,13",277.71063232421875
2001-10-01,24135,277.10797119140625
2001-10-01,31815,277.71063232421875
2001-11-01,1095,276.22003173828125
2001-11-01,"15,28,1",276.22003173828125
2001-11-01,"15,28,10",277.50396728515625
2001-11-01,"15,28,13",278.1064147949219
2001-11-01,24135,277.50396728515625
2001-11-01,31815,278.1064147949219
2001-12-01,1095,276.5865173339844
2001-12-01,"15,28,1",276.5865173339844
2001-12-01,"15,28,10",277.86505126953125
2001-12-01,"15,28,13",278.4673156738281
2001-12-01,24135,277.86505126953125
2001-12-01,31815,278.4673156738281
2002-01-01,1095,276.9237060546875
2002-01-01,"15,28,1",276.9237060546875
2002-01-01,"15,28,10",278.198974609375
2002-01-01,"15,28,13",278.80108642578125
2002-01-01,24135,278.198974609375
2002-01-01,31815,278.80108642578125
2002-02-01,1095,277.2293701171875
2002-02-01,"15,28,1",277.2293701171875
2002-02-01,"15,28,10",278.4997253417969
2002-02-01,"15,28,13",279.1016845703125
2002-02-01,24135,278.4997253417969
2002-02-01,31815,279.1016845703125
2002-03-01,1095,277.48223876953125
2002-03-01,"15,28,1",277.48223876953125
2002-03-01,"15,28,10",278.7545166015625
2002-03-01,"15,28,13",279.35638427734375
2002-03-01,24135,278.7545166015625
2002-03-01,31815,279.35638427734375
2002-04-01,1095,277.7405090332031
2002-04-01,"15,28,1",277.7405090332031
2002-04-01,"15,28,10",279.01080322265625
2002-04-01,"15,28,13",279.6125793457031
2002-04-01,24135,279.01080322265625
2002-04-01,31815,279.6125793457031
2002-05-01,1095,277.9936218261719
2002-05-01,"15,28,1",277.9936218261719
2002-05-01,"15,28,10",279.2631530761719
2002-05-01,"15,28,13",279.86480712890625
2002-05-01,24135,279.2631530761719
2002-05-01,31815,279.86480712890625
2002-06-01,1095,278.2410888671875
2002-06-01,"15,28,1",278.2410888671875
2002-06-01,"15,28,10",279.5098876953125
2002-06-01,"15,28,13",280.1114501953125
2002-06-01,24135,279.5098876953125
2002-06-01,31815,280.1114501953125
2002-07-01,1095,278.452880859375
2002-07-01,"15,28,1",278.452880859375
2002-07-01,"15,28,10",279.7215576171875
2002-07-01,"15,28,13",280.3230285644531
2002-07-01,24135,279.7215576171875
2002-07-01,31815,280.3230285644531
2002-08-01,1095,278.6623229980469
2002-08-01,"15,28,1",278.6623229980469
2002-08-01,"15,28,10",279.9302978515625
2002-08-01,"15,28,13",280.5317077636719
2002-08-01,24135,279.9302978515625
2002-08-01,31815,280.5317077636719
2002-09-01,1095,278.8948669433594
2002-09-01,"15,28,1",278.8948669433594
2002-09-01,"15,28,10",280.1606140136719
2002-09-01,"15,28,13",280.7619323730469
2002-09-01,24135,280.1606140136719
2002-09-01,31815,280.7619323730469
2002-10-01,1095,279.1668701171875
2002-10-01,"15,28,1",279.1668701171875
2002-10-01,"15,28,10",280.4325256347656
2002-10-01,"15,28,13",281.03375244140625
2002-10-01,24135,280.4325256347656
2002-10-01,31815,281.03375244140625
2002-11-01,1095,279.5159606933594
2002-11-01,"15,28,1",279.5159606933594
2002-11-01,"15,28,10",280.78216552734375
2002-11-01,"15,28,13",281.3833312988281
2002-11-01,24135,280.78216552734375
2002-11-01,31815,281.3833312988281
2002-12-01,1095,279.85015869140625
2002-12-01,"15,28,1",279.85015869140625
2002-12-01,"15,28,10",281.11700439453125
2002-12-01,"15,28,13",281.7181701660156
2002-12-01,24135,281.11700439453125
2002-12-01,31815,281.7181701660156
2003-01-01,1095,280.1112976074219
2003-01-01,"15,28,1",280.1112976074219
2003-01-01,"15,28,10",281.3776550292969
2003-01-01,"15,28,13",281.9787292480469
2003-01-01,24135,281.3776550292969
2003-01-01,31815,281.9787292480469
2003-02-01,1095,280.1195373535156
2003-02-01,"15,28,1",280.1195373535156
2003-02-01,"15,28,10",281.3870849609375
2003-02-01,"15,28,13",281.9881591796875
2003-02-01,24135,281.3870849609375
2003-02-01,31815,281.9881591796875
