CONJPOS,CONIPOS,DATE,DEPTH,SWAT,PRESSURE,SGAS,WELLMODEL,CONIDX,CONBPRES,WELL,DRAWDOWN,CONKPOS
30,22,2018-01-01,1641.61181640625,0.14712506532669067,300.8229675292969,0.0,STANDARD,1,300.8229675292969,R_A2,0,1
30,22,2018-01-01,1643.357666015625,0.05634670332074165,300.9400329589844,0.0,STANDARD,2,300.9400329589844,R_A2,0,2
30,22,2018-01-01,1645.1036376953125,0.05978335812687874,301.05712890625,0.0,STANDARD,3,301.05712890625,R_A2,0,3
30,22,2018-01-01,1646.849609375,0.06421096622943878,301.1742248535156,0.0,STANDARD,4,301.1742248535156,R_A2,0,4
30,22,2018-01-01,1648.5955810546875,0.06621219962835312,301.2912902832031,0.0,STANDARD,5,301.2912902832031,R_A2,0,5
30,22,2018-01-01,1650.341552734375,0.29963910579681396,301.40838623046875,0.0,STANDARD,6,301.40838623046875,R_A2,0,6
30,22,2018-01-01,1652.08740234375,0.8796147108078003,301.5254821777344,0.0,STANDARD,7,301.5254821777344,R_A2,0,7
30,22,2018-01-01,1653.8333740234375,0.8593921065330505,301.642578125,0.0,STANDARD,8,301.642578125,R_A2,0,8
30,22,2018-01-01,1655.579345703125,0.6481541991233826,301.7596740722656,0.0,STANDARD,9,301.7596740722656,R_A2,0,9
30,22,2018-01-01,1657.3253173828125,0.9019685387611389,301.87677001953125,0.0,STANDARD,10,301.87677001953125,R_A2,0,10
30,22,2018-01-01,1659.21630859375,0.06934192031621933,302.00360107421875,0.0,STANDARD,11,302.00360107421875,R_A2,0,11
30,22,2018-01-01,1663.2880859375,0.43735456466674805,302.2767333984375,0.0,STANDARD,12,302.2767333984375,R_A2,0,13
30,22,2018-01-01,1665.3240966796875,0.4782734215259552,302.4132995605469,0.0,STANDARD,13,302.4132995605469,R_A2,0,14
30,22,2018-01-01,1667.360107421875,0.9082152843475342,302.5498962402344,0.0,STANDARD,14,302.5498962402344,R_A2,0,15
30,22,2018-01-01,1669.39599609375,0.9302335381507874,302.68646240234375,0.0,STANDARD,15,302.68646240234375,R_A2,0,16
29,22,2018-01-01,1672.98046875,0.9683172106742859,302.92694091796875,0.0,STANDARD,16,302.92694091796875,R_A2,0,16
29,22,2018-01-01,1675.059814453125,0.9424976110458374,303.0664367675781,0.0,STANDARD,17,303.0664367675781,R_A2,0,17
29,22,2018-01-01,1676.6944580078125,0.9892355799674988,303.1761169433594,0.0,STANDARD,18,303.1761169433594,R_A2,0,18
29,22,2018-01-01,1678.138671875,0.8015355467796326,303.2730407714844,0.0,STANDARD,19,303.2730407714844,R_A2,0,26
29,22,2018-01-01,1679.8372802734375,1.0,303.3869934082031,0.0,STANDARD,20,303.3869934082031,R_A2,0,27
29,22,2018-01-01,1681.53564453125,1.0,303.8190612792969,0.0,STANDARD,21,303.8190612792969,R_A2,0,28
29,22,2018-01-01,1683.234130859375,1.0,303.9800109863281,0.0,STANDARD,22,303.9800109863281,R_A2,0,29
29,22,2018-01-01,1684.9327392578125,1.0,304.1409912109375,0.0,STANDARD,23,304.1409912109375,R_A2,0,30
41,28,2018-01-01,1609.7823486328125,0.6481541991233826,298.689208984375,0.0,STANDARD,1,298.689208984375,R_A3,0,1
41,28,2018-01-01,1611.7891845703125,0.16833588480949402,298.82373046875,0.0,STANDARD,2,298.82373046875,R_A3,0,2
41,28,2018-01-01,1613.7960205078125,0.11823459714651108,298.9582214355469,0.0,STANDARD,3,298.9582214355469,R_A3,0,3
41,28,2018-01-01,1615.802734375,0.06140895187854767,299.09271240234375,0.0,STANDARD,4,299.09271240234375,R_A3,0,4
41,29,2018-01-01,1607.7445068359375,0.11823459714651108,298.5526428222656,0.0,STANDARD,5,298.5526428222656,R_A3,0,4
41,29,2018-01-01,1609.6944580078125,0.6481541991233826,298.6833190917969,0.0,STANDARD,6,298.6833190917969,R_A3,0,5
41,29,2018-01-01,1611.644287109375,0.6481541991233826,298.81402587890625,0.0,STANDARD,7,298.81402587890625,R_A3,0,6
41,29,2018-01-01,1613.59423828125,0.2556396722793579,298.9447021484375,0.0,STANDARD,8,298.9447021484375,R_A3,0,7
41,29,2018-01-01,1615.5443115234375,0.3609447479248047,299.0754089355469,0.0,STANDARD,9,299.0754089355469,R_A3,0,8
41,29,2018-01-01,1617.4942626953125,0.7956035733222961,299.2060852050781,0.0,STANDARD,10,299.2060852050781,R_A3,0,9
41,29,2018-01-01,1619.4442138671875,0.7857642769813538,299.3367919921875,0.0,STANDARD,11,299.3367919921875,R_A3,0,10
41,29,2018-01-01,1621.5732421875,0.04522865638136864,299.4795227050781,0.0,STANDARD,12,299.4795227050781,R_A3,0,11
41,29,2018-01-01,1623.8814697265625,0.05447147414088249,299.6342468261719,0.0,STANDARD,13,299.6342468261719,R_A3,0,12
41,29,2018-01-01,1626.1895751953125,0.3660426139831543,299.7889709472656,0.0,STANDARD,14,299.7889709472656,R_A3,0,13
41,29,2018-01-01,1628.497802734375,0.17849338054656982,299.9436950683594,0.0,STANDARD,15,299.9436950683594,R_A3,0,14
41,29,2018-01-01,1630.8060302734375,0.4598616659641266,300.09844970703125,0.0,STANDARD,16,300.09844970703125,R_A3,0,15
41,29,2018-01-01,1632.3812255859375,0.8074733018875122,300.2040710449219,0.0,STANDARD,17,300.2040710449219,R_A3,0,16
41,29,2018-01-01,1634.5257568359375,0.3724114000797272,300.34783935546875,0.0,STANDARD,18,300.34783935546875,R_A3,0,26
41,29,2018-01-01,1637.972900390625,0.04258298873901367,300.5789794921875,0.0,STANDARD,19,300.5789794921875,R_A3,0,27
41,29,2018-01-01,1641.4200439453125,0.0463419035077095,300.81011962890625,0.0,STANDARD,20,300.81011962890625,R_A3,0,28
41,29,2018-01-01,1644.8671875,1.0,301.041259765625,0.0,STANDARD,21,301.041259765625,R_A3,0,29
41,29,2018-01-01,1648.3143310546875,0.2683117687702179,301.2724304199219,0.0,STANDARD,22,301.2724304199219,R_A3,0,30
52,30,2018-01-01,1632.8084716796875,0.050323981791734695,300.2326965332031,0.0,STANDARD,1,300.2326965332031,R_A4,0,1
52,31,2018-01-01,1626.5010986328125,0.04754960536956787,299.8098449707031,0.0,STANDARD,2,299.8098449707031,R_A4,0,1
52,31,2018-01-01,1628.51513671875,0.0481681190431118,299.94488525390625,0.0,STANDARD,3,299.94488525390625,R_A4,0,2
52,31,2018-01-01,1630.529296875,0.04981715604662895,300.07989501953125,0.0,STANDARD,4,300.07989501953125,R_A4,0,3
52,31,2018-01-01,1632.54345703125,0.05461893230676651,300.2149353027344,0.0,STANDARD,5,300.2149353027344,R_A4,0,4
52,31,2018-01-01,1634.5574951171875,0.05705873668193817,300.3499755859375,0.0,STANDARD,6,300.3499755859375,R_A4,0,5
52,32,2018-01-01,1632.476318359375,0.09786379337310791,300.21044921875,0.0,STANDARD,7,300.21044921875,R_A4,0,5
51,32,2018-01-01,1637.4697265625,0.058430686593055725,300.54522705078125,0.0,STANDARD,8,300.54522705078125,R_A4,0,5
51,32,2018-01-01,1635.6846923828125,0.05485335364937782,300.425537109375,0.0,STANDARD,9,300.425537109375,R_A4,0,4
51,33,2018-01-01,1636.6893310546875,0.05642449110746384,300.492919921875,0.0,STANDARD,10,300.492919921875,R_A4,0,4
51,33,2018-01-01,1634.87060546875,0.05387032404541969,300.3709716796875,0.0,STANDARD,11,300.3709716796875,R_A4,0,3
50,33,2018-01-01,1644.613525390625,0.06155980005860329,301.0242614746094,0.0,STANDARD,12,301.0242614746094,R_A4,0,4
50,34,2018-01-01,1641.4906005859375,0.06043585389852524,300.8148498535156,0.0,STANDARD,13,300.8148498535156,R_A4,0,4
50,34,2018-01-01,1639.65966796875,0.13450300693511963,300.69207763671875,0.0,STANDARD,14,300.69207763671875,R_A4,0,3
50,35,2018-01-01,1639.08642578125,0.13806474208831787,300.65362548828125,0.0,STANDARD,15,300.65362548828125,R_A4,0,3
50,35,2018-01-01,1637.3330078125,0.21870902180671692,300.53607177734375,0.0,STANDARD,16,300.53607177734375,R_A4,0,2
49,35,2018-01-01,1644.196044921875,0.22767645120620728,300.99627685546875,0.0,STANDARD,17,300.99627685546875,R_A4,0,2
49,36,2018-01-01,1645.027099609375,0.6481541991233826,301.052001953125,0.0,STANDARD,18,301.052001953125,R_A4,0,29
48,36,2018-01-01,1645.8187255859375,0.08857852965593338,301.1050720214844,0.0,STANDARD,19,301.1050720214844,R_A4,0,29
48,37,2018-01-01,1650.7838134765625,0.6481541991233826,301.43804931640625,0.0,STANDARD,20,301.43804931640625,R_A4,0,29
48,37,2018-01-01,1645.1175537109375,0.1785663366317749,301.05804443359375,0.0,STANDARD,21,301.05804443359375,R_A4,0,28
48,38,2018-01-01,1649.495361328125,0.05691161006689072,301.3516540527344,0.0,STANDARD,22,301.3516540527344,R_A4,0,28
47,38,2018-01-01,1661.8128662109375,0.11455292254686356,302.1777648925781,0.0,STANDARD,23,302.1777648925781,R_A4,0,28
20,31,2018-01-01,1685.340576171875,1.0,303.87384033203125,0.0,STANDARD,1,303.87384033203125,R_A5,0,1
20,31,2018-01-01,1687.5447998046875,1.0,304.08270263671875,0.0,STANDARD,2,304.08270263671875,R_A5,0,2
20,31,2018-01-01,1689.7489013671875,1.0,304.2915954589844,0.0,STANDARD,3,304.2915954589844,R_A5,0,3
20,31,2018-01-01,1691.953125,1.0,304.50048828125,0.0,STANDARD,4,304.50048828125,R_A5,0,4
20,31,2018-01-01,1694.1573486328125,1.0,304.7093505859375,0.0,STANDARD,5,304.7093505859375,R_A5,0,5
20,31,2018-01-01,1696.361572265625,1.0,304.9182434082031,0.0,STANDARD,6,304.9182434082031,R_A5,0,6
20,31,2018-01-01,1698.5657958984375,1.0,305.43292236328125,0.0,STANDARD,7,305.43292236328125,R_A5,0,7
21,31,2018-01-01,1694.2152099609375,1.0,305.0206298828125,0.0,STANDARD,8,305.0206298828125,R_A5,0,8
21,31,2018-01-01,1696.5526123046875,1.0,305.24212646484375,0.0,STANDARD,9,305.24212646484375,R_A5,0,9
21,31,2018-01-01,1701.07470703125,1.0,305.3650207519531,0.0,STANDARD,10,305.3650207519531,R_A5,0,11
21,31,2018-01-01,1703.1064453125,1.0,305.55755615234375,0.0,STANDARD,11,305.55755615234375,R_A5,0,12
21,31,2018-01-01,1705.13818359375,1.0,305.7620849609375,0.0,STANDARD,12,305.7620849609375,R_A5,0,13
21,31,2018-01-01,1707.169921875,1.0,305.9546203613281,0.0,STANDARD,13,305.9546203613281,R_A5,0,14
21,31,2018-01-01,1709.20166015625,1.0,306.1471862792969,0.0,STANDARD,14,306.1471862792969,R_A5,0,15
21,31,2018-01-01,1711.2333984375,1.0,306.4847412109375,0.0,STANDARD,15,306.4847412109375,R_A5,0,16
21,31,2018-01-01,1713.2578125,1.0,306.6766052246094,0.0,STANDARD,16,306.6766052246094,R_A5,0,17
21,31,2018-01-01,1714.670166015625,1.0,306.8104553222656,0.0,STANDARD,17,306.8104553222656,R_A5,0,18
21,31,2018-01-01,1716.377685546875,1.0,306.815185546875,0.0,STANDARD,18,306.815185546875,R_A5,0,26
21,31,2018-01-01,1718.591064453125,1.0,307.02496337890625,0.0,STANDARD,19,307.02496337890625,R_A5,0,27
21,31,2018-01-01,1720.8045654296875,1.0,307.54052734375,0.0,STANDARD,20,307.54052734375,R_A5,0,28
21,31,2018-01-01,1723.0179443359375,1.0,307.75030517578125,0.0,STANDARD,21,307.75030517578125,R_A5,0,29
21,31,2018-01-01,1725.2314453125,1.0,307.9600830078125,0.0,STANDARD,22,307.9600830078125,R_A5,0,30
42,17,2018-01-01,1694.1595458984375,1.0,305.0153503417969,0.0,STANDARD,1,305.0153503417969,R_A6,0,1
42,17,2018-01-01,1695.6907958984375,1.0,305.16046142578125,0.0,STANDARD,2,305.16046142578125,R_A6,0,2
42,17,2018-01-01,1697.221923828125,1.0,305.3055725097656,0.0,STANDARD,3,305.3055725097656,R_A6,0,3
42,17,2018-01-01,1698.753173828125,1.0,305.45068359375,0.0,STANDARD,4,305.45068359375,R_A6,0,4
42,17,2018-01-01,1700.2843017578125,1.0,305.5957946777344,0.0,STANDARD,5,305.5957946777344,R_A6,0,5
42,17,2018-01-01,1701.8155517578125,1.0,305.44183349609375,0.0,STANDARD,6,305.44183349609375,R_A6,0,6
42,17,2018-01-01,1703.3466796875,1.0,305.5869445800781,0.0,STANDARD,7,305.5869445800781,R_A6,0,7
42,17,2018-01-01,1704.8779296875,1.0,305.7320556640625,0.0,STANDARD,8,305.7320556640625,R_A6,0,8
42,17,2018-01-01,1706.4091796875,1.0,306.1762390136719,0.0,STANDARD,9,306.1762390136719,R_A6,0,9
42,17,2018-01-01,1707.9403076171875,1.0,306.01556396484375,0.0,STANDARD,10,306.01556396484375,R_A6,0,10
42,17,2018-01-01,1709.8515625,1.0,306.1968078613281,0.0,STANDARD,11,306.1968078613281,R_A6,0,11
42,17,2018-01-01,1712.1427001953125,1.0,306.4139404296875,0.0,STANDARD,12,306.4139404296875,R_A6,0,12
42,17,2018-01-01,1714.433837890625,1.0,306.6430358886719,0.0,STANDARD,13,306.6430358886719,R_A6,0,13
42,17,2018-01-01,1716.7249755859375,1.0,306.8601989746094,0.0,STANDARD,14,306.8601989746094,R_A6,0,14
42,17,2018-01-01,1719.01611328125,1.0,307.07733154296875,0.0,STANDARD,15,307.07733154296875,R_A6,0,15
42,17,2018-01-01,1721.3072509765625,1.0,307.4394836425781,0.0,STANDARD,16,307.4394836425781,R_A6,0,16
42,17,2018-01-01,1723.598388671875,1.0,307.6566467285156,0.0,STANDARD,17,307.6566467285156,R_A6,0,17
42,17,2018-01-01,1725.1202392578125,1.0,307.8008728027344,0.0,STANDARD,18,307.8008728027344,R_A6,0,18
42,17,2018-01-01,1726.350341796875,1.0,307.7603759765625,0.0,STANDARD,19,307.7603759765625,R_A6,0,26
42,17,2018-01-01,1728.0582275390625,1.0,308.22802734375,0.0,STANDARD,20,308.22802734375,R_A6,0,27
42,17,2018-01-01,1729.7659912109375,1.0,308.389892578125,0.0,STANDARD,21,308.389892578125,R_A6,0,28
42,17,2018-01-01,1731.473876953125,1.0,308.5517578125,0.0,STANDARD,22,308.5517578125,R_A6,0,29
42,17,2018-01-01,1733.181640625,1.0,308.4078369140625,0.0,STANDARD,23,308.4078369140625,R_A6,0,30
30,22,2018-03-01,1641.61181640625,0.14720943570137024,298.6988525390625,0.0,STANDARD,1,298.6988525390625,R_A2,0,1
30,22,2018-03-01,1643.357666015625,0.05637267231941223,298.81573486328125,0.0,STANDARD,2,298.81573486328125,R_A2,0,2
30,22,2018-03-01,1645.1036376953125,0.05980509892106056,298.9326477050781,0.0,STANDARD,3,298.9326477050781,R_A2,0,3
30,22,2018-03-01,1646.849609375,0.06427522748708725,299.0495910644531,0.0,STANDARD,4,299.0495910644531,R_A2,0,4
30,22,2018-03-01,1648.5955810546875,0.06629820168018341,299.1666259765625,0.0,STANDARD,5,299.1666259765625,R_A2,0,5
30,22,2018-03-01,1650.341552734375,0.2987517714500427,299.3020935058594,0.0,STANDARD,6,299.3020935058594,R_A2,0,6
30,22,2018-03-01,1652.08740234375,0.8795372247695923,299.4192810058594,0.0,STANDARD,7,299.4192810058594,R_A2,0,7
30,22,2018-03-01,1653.8333740234375,0.8590917587280273,299.5440368652344,0.0,STANDARD,8,299.5440368652344,R_A2,0,8
30,22,2018-03-01,1655.579345703125,0.6483591794967651,299.662109375,0.0,STANDARD,9,299.662109375,R_A2,0,9
30,22,2018-03-01,1657.3253173828125,0.9018993377685547,299.9383239746094,0.0,STANDARD,10,299.9383239746094,R_A2,0,10
30,22,2018-03-01,1659.21630859375,0.0693548247218132,300.1070251464844,0.0,STANDARD,11,300.1070251464844,R_A2,0,11
30,22,2018-03-01,1663.2880859375,0.4373735189437866,300.74810791015625,0.0,STANDARD,12,300.74810791015625,R_A2,0,13
30,22,2018-03-01,1665.3240966796875,0.47826912999153137,300.884765625,0.0,STANDARD,13,300.884765625,R_A2,0,14
30,22,2018-03-01,1667.360107421875,0.9080753326416016,301.0206604003906,0.0,STANDARD,14,301.0206604003906,R_A2,0,15
30,22,2018-03-01,1669.39599609375,0.9302009344100952,301.1564636230469,0.0,STANDARD,15,301.1564636230469,R_A2,0,16
29,22,2018-03-01,1672.98046875,0.9683007001876831,301.2250671386719,0.0,STANDARD,16,301.2250671386719,R_A2,0,16
29,22,2018-03-01,1675.059814453125,0.9424676299095154,301.3642578125,0.0,STANDARD,17,301.3642578125,R_A2,0,17
29,22,2018-03-01,1676.6944580078125,0.9892299771308899,301.47393798828125,0.0,STANDARD,18,301.47393798828125,R_A2,0,18
29,22,2018-03-01,1678.138671875,0.8015279173851013,303.1414794921875,0.0,STANDARD,19,303.1414794921875,R_A2,0,26
