ZONE,REGION,BULK_OIL,PORE_OIL,HCPV_OIL,STOIIP_OIL
UpperReek,1,274472707.81,46634469.8,35652869.42,22423187.94
UpperReek,2,0.0,0.0,0.0,0.0
MidReek,1,201001481.97,39086206.24,31374222.95,19732215.36
MidReek,2,0.0,0.0,0.0,0.0
LowerReek,1,126792103.4,26230687.49,21441553.41,13485253.5
LowerReek,2,0.0,0.0,0.0,0.0
