ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,5250950,736369,393960,274728,38681733
Valysar,CentralSouth,68262654,11786136,8674062,6048858,851679224
Valysar,CentralNorth,38039160,6371834,4534559,3162175,445234302
Valysar,NorthHorst,4343573,676328,332550,204269,40016248
Valysar,CentralRamp,13438191,2269951,1649604,1150351,161969482
Valysar,CentralHorst,85850823,14796158,11452253,7986229,1124461130
Valysar,EastLowland,2505404,400740,209345,145986,20554896
Therys,WestLowland,2473056,435998,199702,139262,19608149
Therys,CentralSouth,14355985,3537215,2188890,1526423,214920295
Therys,CentralNorth,22165575,3930311,2281646,1591106,224027778
Therys,NorthHorst,6090859,889169,353323,217029,42515919
Therys,CentralRamp,6680107,1528227,1180073,822924,115867741
Therys,CentralHorst,30797460,7709500,6151907,4290033,604036624
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,312018,49312,23300,16248,2287715
Volon,CentralSouth,34343817,6422875,4613776,3217417,453012292
Volon,CentralNorth,8048981,1045584,534736,372898,52504038
Volon,NorthHorst,3581199,603833,397251,244012,47801910
Volon,CentralRamp,12326751,2217430,1752950,1222420,172116694
Volon,CentralHorst,83688059,15053405,12199866,8507578,1197866950
Volon,EastLowland,0,0,0,0,0
