ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,5270547,737447,427724,298274,41996937,0,0,0,0,0
Valysar,CentralSouth,68262648,11798146,8770955,6116426,861192808,0,0,0,0,0
Valysar,CentralNorth,38029943,6368931,4602657,3209663,451920571,0,0,0,0,0
Valysar,NorthHorst,4347004,676100,354228,217585,42624876,23783815,3153609,2021950,470220979,71944
Valysar,CentralRamp,13437486,2269844,1649531,1150301,161962344,0,0,0,0,0
Valysar,CentralHorst,85852085,14794577,11486810,8010328,1127854189,0,0,0,0,0
Valysar,EastLowland,2506823,404859,232267,161971,22805539,0,0,0,0,0
Therys,WestLowland,2486070,438877,222299,155020,21826853,0,0,0,0,0
Therys,CentralSouth,14360390,3542296,2273347,1585319,223212909,0,0,0,0,0
Therys,CentralNorth,22167360,3926284,2326577,1622439,228439376,0,0,0,0,0
Therys,NorthHorst,6068900,884544,371430,228151,44694770,17544140,2808207,1813505,421745411,64527
Therys,CentralRamp,6679555,1528372,1180134,822967,115873706,0,0,0,0,0
Therys,CentralHorst,30784201,7712568,6179515,4309285,606747356,0,0,0,0,0
Therys,EastLowland,0,0,0,0,0,0,0,0,0,0
Volon,WestLowland,317282,49730,28810,20091,2828761,0,0,0,0,0
Volon,CentralSouth,34352919,6383096,4831593,3369312,474399081,0,0,0,0,0
Volon,CentralNorth,8050601,1044314,569530,397162,55920369,0,0,0,0,0
Volon,NorthHorst,3569773,608287,425366,261281,51185007,4188250,620579,441420,102655852,15706
Volon,CentralRamp,12329964,2217650,1774055,1237138,174188996,0,0,0,0,0
Volon,CentralHorst,83677604,15047195,12277460,8561688,1205485648,0,0,0,0,0
Volon,EastLowland,0,0,0,0,0,0,0,0,0,0
