PROPERTY,ZONE,REGION,FACIES,Avg,Avg_Weighted,Max,Min,P10,P90,Stddev,SOURCE,ID
SW,LowerReek,Stormlands,Crevasse,0.11458476,,0.30837557,0.05259338,0.07183311,0.16550691,0.039646406,geogrid,geogrid
PERM,LowerReek,Vale,Background,9.469567,,100.0,0.10032482,1.3840404,21.962223,11.393468,geogrid,geogrid
PORO,LowerReek,Vale,Background,0.10535587,,0.23456186,0.0,0.04752316,0.161399,0.044371508,geogrid,geogrid
SW,LowerReek,Vale,Background,0.47807682,,1.0,0.0,0.2352109,1.0,0.27283263,geogrid,geogrid
PERM,LowerReek,Vale,Channel,3892.1836,,10000.0,62.430485,638.95715,10000.0,3271.5112,geogrid,geogrid
PORO,LowerReek,Vale,Channel,0.26603317,,0.4439474,0.10596232,0.2055513,0.3267238,0.04693725,geogrid,geogrid
SW,LowerReek,Vale,Channel,0.8536019,,1.0,0.02279773,0.05287279,1.0,0.3404034,geogrid,geogrid
PERM,LowerReek,Vale,Crevasse,181.74773,,1000.0,1.3341835,17.327026,486.67374,229.72661,geogrid,geogrid
PORO,LowerReek,Vale,Crevasse,0.20167539,,0.3690769,0.03673713,0.13479497,0.27309844,0.054295365,geogrid,geogrid
SW,LowerReek,Vale,Crevasse,0.8256641,,1.0,0.05389614,0.14343575,1.0,0.3295181,geogrid,geogrid
PERM,LowerReek,Westerlands,Background,9.18917,,100.0,0.028715583,1.2301034,20.748808,12.894749,geogrid,geogrid
PORO,LowerReek,Westerlands,Background,0.095315814,,0.30480012,0.0,0.03297822,0.15774472,0.047552045,geogrid,geogrid
SW,LowerReek,Westerlands,Background,0.9989628,,1.0,0.35787094,1.0,1.0,0.020168245,geogrid,geogrid
PERM,LowerReek,Westerlands,Channel,3099.668,,10000.0,14.900536,449.16998,8646.742,2934.4148,geogrid,geogrid
PORO,LowerReek,Westerlands,Channel,0.25051755,,0.43744248,0.0547788,0.18592614,0.31442237,0.050066043,geogrid,geogrid
SW,LowerReek,Westerlands,Channel,0.95727783,,1.0,0.043447513,1.0,1.0,0.18611082,geogrid,geogrid
PERM,LowerReek,Westerlands,Crevasse,189.85893,,1000.0,1.0936526,24.417381,474.5927,218.18367,geogrid,geogrid
PORO,LowerReek,Westerlands,Crevasse,0.20621628,,0.40232408,0.008999109,0.14129472,0.2698721,0.04956449,geogrid,geogrid
SW,LowerReek,Westerlands,Crevasse,0.9929447,,1.0,0.155291,1.0,1.0,0.06630423,geogrid,geogrid
PERM,MidReek,Dorne,Background,9.332878,,100.0,0.07960937,1.2085766,20.885818,13.37958,geogrid,geogrid
PORO,MidReek,Dorne,Background,0.092834674,,0.28022474,0.0,0.02615334,0.15755571,0.0502984,geogrid,geogrid
SW,MidReek,Dorne,Background,0.9810311,,1.0,0.0,1.0,1.0,0.084995195,geogrid,geogrid
PERM,MidReek,Dorne,Channel,3229.5796,,10000.0,40.311638,506.38828,8695.463,2918.8003,geogrid,geogrid
PORO,MidReek,Dorne,Channel,0.2514645,,0.4279867,0.07745129,0.1895885,0.31367728,0.04813849,geogrid,geogrid
SW,MidReek,Dorne,Channel,0.99110407,,1.0,0.087986015,1.0,1.0,0.08094683,geogrid,geogrid
PERM,MidReek,Dorne,Crevasse,200.3114,,1000.0,2.8486414,25.86367,504.96103,236.29857,geogrid,geogrid
PORO,MidReek,Dorne,Crevasse,0.20559822,,0.37344277,0.054156095,0.14112747,0.2714103,0.051145505,geogrid,geogrid
SW,MidReek,Dorne,Crevasse,0.99731785,,1.0,0.29627967,1.0,1.0,0.039636765,geogrid,geogrid
PERM,MidReek,IronIslands,Background,15.002971,,100.0,0.15559492,1.6875376,37.656425,19.741901,geogrid,geogrid
PORO,MidReek,IronIslands,Background,0.1115553,,0.31826174,0.0,0.04967478,0.17612903,0.04926773,geogrid,geogrid
SW,MidReek,IronIslands,Background,0.6101929,,1.0,0.0,0.21212745,1.0,0.3204067,geogrid,geogrid
PERM,MidReek,IronIslands,Channel,3074.077,,10000.0,3.6345334,349.38617,8928.357,3015.4392,geogrid,geogrid
PORO,MidReek,IronIslands,Channel,0.24783105,,0.44602373,0.025648534,0.17900877,0.31504524,0.05289169,geogrid,geogrid
SW,MidReek,IronIslands,Channel,0.39613625,,1.0,0.018671585,0.030956391,1.0,0.4443874,geogrid,geogrid
PERM,MidReek,IronIslands,Crevasse,176.42549,,1000.0,3.1057642,24.752464,422.33994,204.19379,geogrid,geogrid
PORO,MidReek,IronIslands,Crevasse,0.20464675,,0.36661902,0.057847112,0.14377332,0.26533392,0.048285995,geogrid,geogrid
SW,MidReek,IronIslands,Crevasse,0.57389885,,1.0,0.052676134,0.09500537,1.0,0.418589,geogrid,geogrid
PERM,MidReek,North,Background,11.888111,,100.0,0.075688206,1.370752,27.543491,15.48991,geogrid,geogrid
PORO,MidReek,North,Background,0.103619784,,0.29470173,0.0,0.03237936,0.17018814,0.05162535,geogrid,geogrid
SW,MidReek,North,Background,0.99277323,,1.0,0.0,1.0,1.0,0.06861819,geogrid,geogrid
PERM,MidReek,North,Channel,2686.5256,,10000.0,25.329195,384.1738,7173.0396,2721.021,geogrid,geogrid
PORO,MidReek,North,Channel,0.24361189,,0.43595064,0.059814796,0.18111528,0.307128,0.049142536,geogrid,geogrid
SW,MidReek,North,Channel,0.9903035,,1.0,0.02448223,1.0,1.0,0.09507477,geogrid,geogrid
PERM,MidReek,North,Crevasse,178.02216,,1000.0,1.999992,21.15273,441.18243,211.8643,geogrid,geogrid
PORO,MidReek,North,Crevasse,0.20213243,,0.36806518,0.033442616,0.13487864,0.2661496,0.05102914,geogrid,geogrid
SW,MidReek,North,Crevasse,0.99504817,,1.0,0.07344431,1.0,1.0,0.065669805,geogrid,geogrid
PERM,MidReek,Reach,Background,13.797344,,100.0,0.09509532,1.4114683,33.77619,17.706896,geogrid,geogrid
PORO,MidReek,Reach,Background,0.10740096,,0.30308795,0.0,0.03890422,0.17410976,0.051073283,geogrid,geogrid
SW,MidReek,Reach,Background,0.75672716,,1.0,0.0,0.3574915,1.0,0.28038186,geogrid,geogrid
PERM,MidReek,Reach,Channel,3093.7205,,10000.0,19.404104,438.01923,8806.723,2966.8943,geogrid,geogrid
PORO,MidReek,Reach,Channel,0.251755,,0.46770465,0.058420837,0.18673864,0.3170953,0.05032897,geogrid,geogrid
SW,MidReek,Reach,Channel,0.58341646,,1.0,0.02226143,0.051303357,1.0,0.45295918,geogrid,geogrid
PERM,MidReek,Reach,Crevasse,170.0926,,1000.0,1.4286829,24.301798,389.04965,204.51883,geogrid,geogrid
PORO,MidReek,Reach,Crevasse,0.20175558,,0.35109282,0.039566576,0.13789016,0.2638306,0.04896148,geogrid,geogrid
SW,MidReek,Reach,Crevasse,0.6356299,,1.0,0.057804417,0.13144985,1.0,0.39545813,geogrid,geogrid
PERM,MidReek,Stormlands,Background,22.476204,,100.0,0.2917681,3.799296,50.78618,21.595726,geogrid,geogrid
PORO,MidReek,Stormlands,Background,0.12760945,,0.24701807,0.0,0.07117756,0.18226197,0.043261047,geogrid,geogrid
SW,MidReek,Stormlands,Background,0.24658078,,0.49345374,0.0,0.1557159,0.35461026,0.07692374,geogrid,geogrid
PERM,MidReek,Stormlands,Channel,3642.753,,10000.0,34.250404,605.3898,10000.0,3107.2566,geogrid,geogrid
PORO,MidReek,Stormlands,Channel,0.26532888,,0.42792627,0.11869639,0.203303,0.32640824,0.047966063,geogrid,geogrid
SW,MidReek,Stormlands,Channel,0.035391137,,0.10782109,0.018033035,0.023126762,0.049950056,0.011874485,geogrid,geogrid
PERM,MidReek,Stormlands,Crevasse,88.25464,,941.47955,1.9508477,10.56945,207.72128,114.22072,geogrid,geogrid
PORO,MidReek,Stormlands,Crevasse,0.16837248,,0.28715461,0.057664216,0.10426049,0.23107755,0.048740868,geogrid,geogrid
SW,MidReek,Stormlands,Crevasse,0.12269775,,0.2560603,0.050718054,0.081161276,0.16882335,0.034997143,geogrid,geogrid
PERM,MidReek,Vale,Background,12.923854,,100.0,0.1096507,1.7218744,29.033726,14.831229,geogrid,geogrid
PORO,MidReek,Vale,Background,0.10166833,,0.2637389,0.0,0.04271861,0.15605865,0.044562012,geogrid,geogrid
SW,MidReek,Vale,Background,0.46737504,,1.0,0.0,0.1936387,1.0,0.33552888,geogrid,geogrid
PERM,MidReek,Vale,Channel,3686.465,,10000.0,33.81863,563.1716,10000.0,3159.5222,geogrid,geogrid
PORO,MidReek,Vale,Channel,0.2608657,,0.43511337,0.10856058,0.1986091,0.3208387,0.047942895,geogrid,geogrid
SW,MidReek,Vale,Channel,0.6895028,,1.0,0.020560913,0.036247827,1.0,0.4405651,geogrid,geogrid
PERM,MidReek,Vale,Crevasse,152.21236,,1000.0,4.724306,19.42514,366.36798,183.42401,geogrid,geogrid
PORO,MidReek,Vale,Crevasse,0.19956098,,0.3393677,0.05880475,0.13712329,0.26032397,0.04919371,geogrid,geogrid
SW,MidReek,Vale,Crevasse,0.67748237,,1.0,0.05095992,0.11004819,1.0,0.40473995,geogrid,geogrid
PERM,MidReek,Westerlands,Background,9.998795,,100.0,0.08013498,1.3207166,22.868824,14.678872,geogrid,geogrid
PORO,MidReek,Westerlands,Background,0.099019304,,0.3004325,0.0,0.032784786,0.16611823,0.051339917,geogrid,geogrid
SW,MidReek,Westerlands,Background,0.9831877,,1.0,0.0,1.0,1.0,0.08932711,geogrid,geogrid
PERM,MidReek,Westerlands,Channel,3062.5786,,10000.0,7.7875457,455.2148,8340.679,2894.2234,geogrid,geogrid
PORO,MidReek,Westerlands,Channel,0.25080773,,0.4413145,0.0,0.18622123,0.31469274,0.05005989,geogrid,geogrid
SW,MidReek,Westerlands,Channel,0.9701456,,1.0,0.03660464,1.0,1.0,0.15957874,geogrid,geogrid
PERM,MidReek,Westerlands,Crevasse,175.36894,,1000.0,1.4560368,22.675415,429.66144,213.25452,geogrid,geogrid
PORO,MidReek,Westerlands,Crevasse,0.20219491,,0.39913613,0.03372106,0.13608187,0.2666376,0.050267663,geogrid,geogrid
SW,MidReek,Westerlands,Crevasse,0.98173934,,1.0,0.09379431,1.0,1.0,0.113693975,geogrid,geogrid
PERM,UpperReek,Dorne,Background,10.828308,,100.0,0.043075737,1.3335795,25.16683,14.37865,geogrid,geogrid
PORO,UpperReek,Dorne,Background,0.10047855,,0.27337828,0.0,0.036533196,0.16243383,0.04784535,geogrid,geogrid
SW,UpperReek,Dorne,Background,0.9580609,,1.0,0.0,0.899423,1.0,0.136239,geogrid,geogrid
PERM,UpperReek,Dorne,Channel,3115.058,,10000.0,37.146465,500.42188,8607.632,2906.7617,geogrid,geogrid
PORO,UpperReek,Dorne,Channel,0.25006878,,0.43817902,0.071711496,0.1892149,0.31106254,0.047078267,geogrid,geogrid
SW,UpperReek,Dorne,Channel,0.95456463,,1.0,0.046782516,1.0,1.0,0.1923569,geogrid,geogrid
PERM,UpperReek,Dorne,Crevasse,211.1076,,1000.0,4.1045885,30.565214,513.8837,225.15533,geogrid,geogrid
PORO,UpperReek,Dorne,Crevasse,0.21045846,,0.36877882,0.07394844,0.1486285,0.2711628,0.047281314,geogrid,geogrid
SW,UpperReek,Dorne,Crevasse,0.96152186,,1.0,0.17028108,1.0,1.0,0.16271298,geogrid,geogrid
PERM,UpperReek,IronIslands,Background,18.493279,,100.0,0.049254347,1.8980962,49.47164,24.252737,geogrid,geogrid
PORO,UpperReek,IronIslands,Background,0.113183744,,0.33727002,0.0,0.04820796,0.17901419,0.05191036,geogrid,geogrid
SW,UpperReek,IronIslands,Background,0.5115638,,1.0,0.0,0.19019844,1.0,0.32166877,geogrid,geogrid
PERM,UpperReek,IronIslands,Channel,3244.028,,10000.0,33.735714,549.5163,9237.736,2964.9233,geogrid,geogrid
PORO,UpperReek,IronIslands,Channel,0.25340346,,0.46240684,0.04639937,0.19159847,0.31674635,0.049627464,geogrid,geogrid
SW,UpperReek,IronIslands,Channel,0.259995,,1.0,0.017832212,0.025629712,1.0,0.37573007,geogrid,geogrid
PERM,UpperReek,IronIslands,Crevasse,197.1536,,1000.0,2.4995728,27.829973,439.0792,217.32864,geogrid,geogrid
PORO,UpperReek,IronIslands,Crevasse,0.20793892,,0.34953845,0.06261189,0.14517473,0.26957256,0.048596073,geogrid,geogrid
SW,UpperReek,IronIslands,Crevasse,0.48648396,,1.0,0.043939766,0.08231076,1.0,0.40268928,geogrid,geogrid
PERM,UpperReek,North,Background,10.932173,,100.0,0.059923686,1.0099547,26.667778,16.701675,geogrid,geogrid
PORO,UpperReek,North,Background,0.09705238,,0.31551206,0.0,0.029473275,0.16706169,0.052175786,geogrid,geogrid
SW,UpperReek,North,Background,0.9932026,,1.0,0.0,1.0,1.0,0.06325546,geogrid,geogrid
PERM,UpperReek,North,Channel,2921.6274,,10000.0,31.215532,408.41727,7980.399,2854.1743,geogrid,geogrid
PORO,UpperReek,North,Channel,0.24703963,,0.4322562,0.069573104,0.18246068,0.31119016,0.050707348,geogrid,geogrid
SW,UpperReek,North,Channel,0.99499255,,1.0,0.03267215,1.0,1.0,0.06873029,geogrid,geogrid
PERM,UpperReek,North,Crevasse,168.6325,,1000.0,2.7407448,19.572868,414.0029,205.19678,geogrid,geogrid
PORO,UpperReek,North,Crevasse,0.19916962,,0.3534371,0.043946385,0.13279727,0.2654845,0.050988574,geogrid,geogrid
SW,UpperReek,North,Crevasse,0.98831576,,1.0,0.07129584,1.0,1.0,0.101483166,geogrid,geogrid
PERM,UpperReek,Reach,Background,9.849102,,100.0,0.06663871,1.5388569,22.002592,11.904985,geogrid,geogrid
PORO,UpperReek,Reach,Background,0.10151126,,0.28833848,0.0,0.04430536,0.15908347,0.044364914,geogrid,geogrid
SW,UpperReek,Reach,Background,0.73445666,,1.0,0.0,0.32728112,1.0,0.29917693,geogrid,geogrid
PERM,UpperReek,Reach,Channel,3064.9497,,10000.0,37.795235,456.0484,8394.959,2903.9011,geogrid,geogrid
PORO,UpperReek,Reach,Channel,0.24773154,,0.43094778,0.060229406,0.18435441,0.31176007,0.049381096,geogrid,geogrid
SW,UpperReek,Reach,Channel,0.29879764,,1.0,0.018323816,0.037952855,1.0,0.4003933,geogrid,geogrid
PERM,UpperReek,Reach,Crevasse,188.85127,,1000.0,3.3507698,23.382036,511.26233,226.877,geogrid,geogrid
PORO,UpperReek,Reach,Crevasse,0.20573205,,0.36228442,0.041287944,0.14424922,0.27135286,0.05003369,geogrid,geogrid
SW,UpperReek,Reach,Crevasse,0.43360785,,1.0,0.059198663,0.10754506,1.0,0.37304768,geogrid,geogrid
PERM,UpperReek,Stormlands,Background,19.696026,,100.0,0.35393563,1.7153145,57.94596,26.384396,geogrid,geogrid
PORO,UpperReek,Stormlands,Background,0.1314174,,0.33628142,0.0,0.05958128,0.20648377,0.060321018,geogrid,geogrid
SW,UpperReek,Stormlands,Background,0.22907905,,0.5005505,0.0,0.13426949,0.33104438,0.07725901,geogrid,geogrid
PERM,UpperReek,Stormlands,Channel,2436.176,,10000.0,29.113869,327.95712,6073.314,2522.0168,geogrid,geogrid
PORO,UpperReek,Stormlands,Channel,0.23980649,,0.40467158,0.079229146,0.17631152,0.2992318,0.049031515,geogrid,geogrid
SW,UpperReek,Stormlands,Channel,0.037109964,,0.09025233,0.01715535,0.023402615,0.05300747,0.011818363,geogrid,geogrid
PERM,UpperReek,Stormlands,Crevasse,107.673836,,1000.0,3.3495965,15.185459,264.05334,183.9836,geogrid,geogrid
PORO,UpperReek,Stormlands,Crevasse,0.17467026,,0.3164843,0.06687662,0.112762086,0.23050982,0.046765804,geogrid,geogrid
SW,UpperReek,Stormlands,Crevasse,0.11068815,,0.22879592,0.040995974,0.06428707,0.14714827,0.034272347,geogrid,geogrid
PERM,UpperReek,Vale,Background,6.9636497,,100.0,0.13088916,1.2273319,15.009197,8.534537,geogrid,geogrid
PORO,UpperReek,Vale,Background,0.09467834,,0.27810183,0.0,0.04154343,0.14877084,0.042111553,geogrid,geogrid
SW,UpperReek,Vale,Background,0.6601372,,1.0,0.0,0.2529509,1.0,0.34006128,geogrid,geogrid
PERM,UpperReek,Vale,Channel,3215.5513,,10000.0,50.555145,518.27466,8597.336,2906.805,geogrid,geogrid
PORO,UpperReek,Vale,Channel,0.25164568,,0.40596002,0.0877223,0.18949609,0.31085974,0.047441635,geogrid,geogrid
SW,UpperReek,Vale,Channel,0.79236424,,1.0,0.017910963,0.033833046,1.0,0.39408928,geogrid,geogrid
PERM,UpperReek,Vale,Crevasse,174.88696,,1000.0,4.7143393,19.681942,460.23526,231.01753,geogrid,geogrid
PORO,UpperReek,Vale,Crevasse,0.20364754,,0.34760642,0.07607362,0.13933939,0.27164242,0.0506704,geogrid,geogrid
SW,UpperReek,Vale,Crevasse,0.80734175,,1.0,0.06783122,0.10306916,1.0,0.36417565,geogrid,geogrid
PERM,UpperReek,Westerlands,Background,11.162301,,100.0,0.022120269,1.2113787,26.273188,15.809659,geogrid,geogrid
PORO,UpperReek,Westerlands,Background,0.09958665,,0.31229505,0.0,0.031776257,0.1651851,0.050627656,geogrid,geogrid
SW,UpperReek,Westerlands,Background,0.97612125,,1.0,0.0,1.0,1.0,0.11470752,geogrid,geogrid
PERM,UpperReek,Westerlands,Channel,3135.4119,,10000.0,21.561138,443.35693,8909.526,2971.3818,geogrid,geogrid
PORO,UpperReek,Westerlands,Channel,0.25096124,,0.45217422,0.051133975,0.18686223,0.31596315,0.050507944,geogrid,geogrid
SW,UpperReek,Westerlands,Channel,0.9531809,,1.0,0.027381554,1.0,1.0,0.19940247,geogrid,geogrid
PERM,UpperReek,Westerlands,Crevasse,176.65417,,1000.0,1.9160362,24.116333,409.4128,203.59985,geogrid,geogrid
PORO,UpperReek,Westerlands,Crevasse,0.20331547,,0.3824722,0.049754962,0.13870491,0.265186,0.04874595,geogrid,geogrid
SW,UpperReek,Westerlands,Crevasse,0.9341319,,1.0,0.10552832,1.0,1.0,0.21206996,geogrid,geogrid
PERM,LowerReek,Dorne,Total,1876.327,,10000.0,0.10180723,6.144891,5605.763,2587.1511,geogrid,geogrid
PORO,LowerReek,Dorne,Total,0.2093374,,0.4090622,0.0,0.09440167,0.29685175,0.075520456,geogrid,geogrid
SW,LowerReek,Dorne,Total,0.99421996,,1.0,0.081424154,1.0,1.0,0.06240393,geogrid,geogrid
PERM,LowerReek,IronIslands,Total,1824.8811,,10000.0,0.106309794,3.9640334,5985.7173,2710.9727,geogrid,geogrid
PORO,LowerReek,IronIslands,Total,0.2013123,,0.4141052,0.0,0.08046239,0.29848802,0.081720695,geogrid,geogrid
SW,LowerReek,IronIslands,Total,0.53195876,,1.0,0.0,0.04386123,1.0,0.42606875,geogrid,geogrid
PERM,LowerReek,North,Total,1638.5406,,10000.0,0.058376323,3.292318,5355.5605,2592.223,geogrid,geogrid
PORO,LowerReek,North,Total,0.1941906,,0.456797,0.0,0.08568647,0.29266736,0.07909055,geogrid,geogrid
SW,LowerReek,North,Total,0.99236137,,1.0,0.026186103,1.0,1.0,0.08022333,geogrid,geogrid
PERM,LowerReek,Reach,Total,1905.0686,,10000.0,0.17073126,7.506794,6012.8,2729.3875,geogrid,geogrid
PORO,LowerReek,Reach,Total,0.21084441,,0.44588095,0.0,0.104893796,0.30145067,0.07480934,geogrid,geogrid
SW,LowerReek,Reach,Total,0.6742589,,1.0,0.0,0.07423136,1.0,0.40656376,geogrid,geogrid
PERM,LowerReek,Stormlands,Total,2439.5056,,10000.0,1.1103165,51.658566,6445.049,2756.4055,geogrid,geogrid
PORO,LowerReek,Stormlands,Total,0.23865709,,0.40642306,0.005962394,0.1553244,0.3133099,0.0630127,geogrid,geogrid
SW,LowerReek,Stormlands,Total,0.06804397,,0.37183434,0.019724673,0.028711794,0.13297138,0.06166235,geogrid,geogrid
PERM,LowerReek,Vale,Total,2101.1062,,10000.0,0.10032482,2.9618518,7654.07,3065.7163,geogrid,geogrid
PORO,LowerReek,Vale,Total,0.20142585,,0.4439474,0.0,0.07835635,0.30868477,0.088000715,geogrid,geogrid
SW,LowerReek,Vale,Total,0.7156679,,1.0,0.0,0.18170422,1.0,0.3632104,geogrid,geogrid
PERM,LowerReek,Westerlands,Total,1628.9541,,10000.0,0.028715583,2.485314,5371.1924,2606.142,geogrid,geogrid
PORO,LowerReek,Westerlands,Total,0.18737622,,0.43744248,0.0,0.063732564,0.29489115,0.08777601,geogrid,geogrid
SW,LowerReek,Westerlands,Total,0.9767382,,1.0,0.043447513,1.0,1.0,0.13771787,geogrid,geogrid
PERM,MidReek,Dorne,Total,1766.1823,,10000.0,0.07960937,2.4230711,5709.973,2674.7915,geogrid,geogrid
PORO,MidReek,Dorne,Total,0.18584777,,0.4279867,0.0,0.057948828,0.29540697,0.09055139,geogrid,geogrid
SW,MidReek,Dorne,Total,0.9875088,,1.0,0.0,1.0,1.0,0.08084298,geogrid,geogrid
PERM,MidReek,IronIslands,Total,1728.2037,,10000.0,0.15559492,3.6421604,5830.827,2706.9639,geogrid,geogrid
PORO,MidReek,IronIslands,Total,0.1945618,,0.44602373,0.0,0.0806268,0.29765216,0.082063325,geogrid,geogrid
SW,MidReek,IronIslands,Total,0.48836684,,1.0,0.0,0.03628492,1.0,0.4144161,geogrid,geogrid
PERM,MidReek,North,Total,1099.5447,,10000.0,0.075688206,2.2159104,3552.4275,2165.487,geogrid,geogrid
PORO,MidReek,North,Total,0.16569726,,0.43595064,0.0,0.054369412,0.27839592,0.08463628,geogrid,geogrid
SW,MidReek,North,Total,0.99190813,,1.0,0.0,1.0,1.0,0.08020724,geogrid,geogrid
PERM,MidReek,Reach,Total,1330.2815,,10000.0,0.09509532,2.5048563,4535.9917,2454.7053,geogrid,geogrid
PORO,MidReek,Reach,Total,0.17501885,,0.46770465,0.0,0.0615564,0.28922424,0.08619865,geogrid,geogrid
SW,MidReek,Reach,Total,0.67501426,,1.0,0.0,0.072222635,1.0,0.38027182,geogrid,geogrid
PERM,MidReek,Stormlands,Total,1941.4495,,10000.0,0.2917681,7.3006816,6665.343,2887.8945,geogrid,geogrid
PORO,MidReek,Stormlands,Total,0.20468952,,0.42792627,0.0,0.09830312,0.30888245,0.080028296,geogrid,geogrid
SW,MidReek,Stormlands,Total,0.121835284,,0.49345374,0.0,0.02519584,0.2918783,0.1095364,geogrid,geogrid
