order,utm_x,utm_y,measured_depth,true_vertical_depth,zone,pressure,swat,sgas,soil,valid_zone,is_active,i,j,k,well,time
0,460994.9,5933813.29,1697.9,1648.9,Valysar,298.4005432128906,0.0777534767985344,0.0,0.9222465232014656,True,True,21,29,2,R_A2,2018-03-01
0,462753.44,5932869.64,1673.4,1624.4,Therys,298.41375732421875,0.05455900356173515,0.0,0.9454409964382648,True,True,28,40,11,R_A3,2018-07-03
1,462753.44,5932869.64,1690.7,1641.7,Volon,286.30108642578125,0.09046650677919388,0.0,0.9095334932208061,True,True,28,40,28,R_A3,2018-07-03
0,464008.822,5931878.919,2578.7,1634.538,Valysar,281.248291015625,0.057984355837106705,0.0,0.9420156441628933,True,True,31,50,3,R_A4,2018-09-12
1,464291.761,5932429.155,3197.5,1643.655,Volon,278.0788269042969,0.6496701836585999,0.0,0.35032981634140015,True,True,35,48,29,R_A4,2018-09-12
0,461519.21,5935692.65,1737.8,1688.8,Valysar,265.62481689453125,1.0,2.4961051292311104e-14,-2.4961051292311104e-14,True,True,30,19,2,R_A5,2018-04-28
1,461519.21,5935692.65,1769.1,1720.1,Volon,277.50653076171875,1.0,-4.1429459886931446e-19,4.1429459886931446e-19,True,True,30,20,27,R_A5,2018-04-28
0,461292.74,5931883.26,1759.9,1710.9,Therys,285.80230712890625,1.0,0.0,0.0,True,True,16,41,10,R_A6,2018-11-07
1,461292.74,5931883.26,1777.4,1728.4,Volon,281.3338928222656,1.0,0.0,0.0,True,True,16,41,27,R_A6,2018-11-07
