Project name			: /private/asny/Desktop/reek/resmod/ff/2019a/r001/rms/model/reek.rms11.0.1
Date				: 2020.02.19 15:55:18
Grid model name			: Geogrid

   Zone      Region index          Bulk                Pore                Hcpv               Stoiip       
UpperReek  1                       298048824.14         46299094.49         33270726.76         20924985.04
UpperReek  2                               0.00                0.00                0.00                0.00
UpperReek  Totals                  298048824.14         46299094.49         33270726.76         20924985.04
MidReek    1                       229163282.73         37164194.51         26956500.91         16953773.87
MidReek    2                               0.00                0.00                0.00                0.00
MidReek    Totals                  229163282.73         37164194.51         26956500.91         16953773.87
LowerReek  1                       101763023.75         18225096.04         13322024.65          8378631.72
LowerReek  2                               0.00                0.00                0.00                0.00
LowerReek  Totals                  101763023.75         18225096.04         13322024.65          8378631.72
Totals     1                       628975130.62        101688385.04         73549252.33         46257390.63
Totals     2                               0.00                0.00                0.00                0.00
Totals     Totals                  628975130.62        101688385.04         73549252.33         46257390.63
