Project name			: /private/asny/Desktop/reek/resmod/ff/2019a/r001/rms/model/reek.rms11.0.1
Date				: 2020.02.19 16:20:58
Grid model name			: Simgrid

   Zone      Region index          Bulk                Pore                Hcpv               Stoiip       
UpperReek  1                       263064677.63         42600864.21         32286280.05         20305836.17
UpperReek  2                               0.00                0.00                0.00                0.00
UpperReek  Totals                  263064677.63         42600864.21         32286280.05         20305836.17
MidReek    1                       207361537.05         39941369.78         32340968.05         20340231.13
MidReek    2                               0.00                0.00                0.00                0.00
MidReek    Totals                  207361537.05         39941369.78         32340968.05         20340231.13
LowerReek  1                       134740298.91         28210853.18         23149908.82         14559690.82
LowerReek  2                               0.00                0.00                0.00                0.00
LowerReek  Totals                  134740298.91         28210853.18         23149908.82         14559690.82
Totals     1                       605166513.60        110753087.17         87777156.91         55205758.12
Totals     2                               0.00                0.00                0.00                0.00
Totals     Totals                  605166513.60        110753087.17         87777156.91         55205758.12
