Project name			: /private/asny/Desktop/reek/resmod/ff/2019a/r001/rms/model/reek.rms11.0.1
Date				: 2020.02.19 16:20:58
Grid model name			: Geogrid

   Zone      Region index          Bulk                Pore                Hcpv               Stoiip       
UpperReek  1                       263080511.87         42599700.92         32447260.93         20407082.01
UpperReek  2                               0.00                0.00                0.00                0.00
UpperReek  Totals                  263080511.87         42599700.92         32447260.93         20407082.01
MidReek    1                       207335589.19         39935943.02         32546441.17         20469459.51
MidReek    2                               0.00                0.00                0.00                0.00
MidReek    Totals                  207335589.19         39935943.02         32546441.17         20469459.51
LowerReek  1                       134701876.03         28202052.93         23350459.04         14685823.05
LowerReek  2                               0.00                0.00                0.00                0.00
LowerReek  Totals                  134701876.03         28202052.93         23350459.04         14685823.05
Totals     1                       605117977.09        110737696.87         88344161.14         55562364.57
Totals     2                               0.00                0.00                0.00                0.00
Totals     Totals                  605117977.09        110737696.87         88344161.14         55562364.57
