ZONE,REGION,BULK_OIL,PORE_OIL,HCPV_OIL,STOIIP_OIL
UpperReek,1,263080511.87,42599700.92,32447260.93,20407082.01
UpperReek,2,0.0,0.0,0.0,0.0
MidReek,1,207335589.19,39935943.02,32546441.17,20469459.51
MidReek,2,0.0,0.0,0.0,0.0
LowerReek,1,134701876.03,28202052.93,23350459.04,14685823.05
LowerReek,2,0.0,0.0,0.0,0.0
