ZONE,REGION,BULK_OIL,PORE_OIL,HCPV_OIL,STOIIP_OIL
UpperReek,1,263064677.63,42600864.21,32286280.05,20305836.17
UpperReek,2,0.0,0.0,0.0,0.0
MidReek,1,207361537.05,39941369.78,32340968.05,20340231.13
MidReek,2,0.0,0.0,0.0,0.0
LowerReek,1,134740298.91,28210853.18,23149908.82,14559690.82
LowerReek,2,0.0,0.0,0.0,0.0
