ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,4024903,709246,404165,281844,39683674,0,0,0,0,0
Valysar,CentralSouth,64425831,11800573,8838744,6163699,867848860,0,0,0,0,0
Valysar,CentralNorth,34401906,5401658,3504674,2443985,344113061,0,0,0,0,0
Valysar,NorthHorst,7117736,871682,469356,288302,56478409,24239882,3141269,2105203,489582063,74906
Valysar,CentralRamp,13609884,2270483,1670013,1164583,163973344,0,0,0,0,0
Valysar,CentralHorst,84814627,13393022,9660736,6736915,948557662,0,0,0,0,0
Valysar,EastLowland,183709,33482,13460,9387,1321633,0,0,0,0,0
Therys,WestLowland,1576488,341071,172461,120266,16933400,0,0,0,0,0
Therys,CentralSouth,14881116,3293504,2141722,1493530,210289026,0,0,0,0,0
Therys,CentralNorth,21451122,4167556,2440592,1701947,239634167,0,0,0,0,0
Therys,NorthHorst,12433532,1787813,732358,449852,88125908,13887971,2539550,1668604,388047362,59371
Therys,CentralRamp,6702775,1442766,1118917,780277,109862961,0,0,0,0,0
Therys,CentralHorst,30352056,7650441,5964421,4159290,585628006,0,0,0,0,0
Therys,EastLowland,0,0,0,0,0,0,0,0,0,0
Volon,WestLowland,88294,13409,6442,4492,632474,0,0,0,0,0
Volon,CentralSouth,34735359,6308274,4580428,3194162,449738021,0,0,0,0,0
Volon,CentralNorth,7151751,1113701,704029,490955,69126469,0,0,0,0,0
Volon,NorthHorst,6913618,1243958,959755,589530,115488959,1202765,230278,206751,48081708,7357
Volon,CentralRamp,13228083,2288461,1703109,1187663,167222972,0,0,0,0,0
Volon,CentralHorst,78589647,14149502,11227906,7829781,1102433182,0,0,0,0,0
Volon,EastLowland,0,0,0,0,0,0,0,0,0,0
