ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,5645222,992728,512907,357676,50360723
Valysar,CentralSouth,66025893,13693589,10955563,7639863,1075692725
Valysar,CentralNorth,36689997,6284683,4245260,2960432,416828879
Valysar,NorthHorst,3404346,548214,323571,198754,38935902
Valysar,CentralRamp,13614461,2431242,1829288,1275654,179612151
Valysar,CentralHorst,86756252,14915211,11629618,8109915,1141876077
Valysar,EastLowland,11979381,2093850,1283859,895299,126058101
Therys,WestLowland,1236291,187293,96437,67250,9468811
Therys,CentralSouth,13215623,3254454,2065583,1440434,202813147
Therys,CentralNorth,18643557,3648600,2072477,1445242,203490049
Therys,NorthHorst,5043398,739783,321019,197186,38628798
Therys,CentralRamp,6518574,1499807,1157046,806866,113606760
Therys,CentralHorst,28399487,7060089,5521191,3850203,542108571
Therys,EastLowland,279276,95639,70489,49155,6921083
Volon,WestLowland,70679,11350,3194,2228,313634
Volon,CentralSouth,36254197,6642252,4812104,3355721,472485527
Volon,CentralNorth,5700186,1038566,744568,519224,73106808
Volon,NorthHorst,3300272,651365,507035,311446,61012352
Volon,CentralRamp,13293378,2368234,1860214,1297220,182648645
Volon,CentralHorst,80142617,13189150,9266355,6461894,909834640
Volon,EastLowland,135708,13846,6237,4350,612416
