ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,5622616,982983,452669,315669,44446147
Valysar,CentralSouth,66024055,13669644,10836191,7556618,1063971896
Valysar,CentralNorth,36698402,6285830,4196030,2926102,411995123
Valysar,NorthHorst,3411419,532643,277656,170550,33410781
Valysar,CentralRamp,13614723,2431285,1829317,1275674,179614936
Valysar,CentralHorst,86751671,14910696,11585230,8078961,1137517777
Valysar,EastLowland,11954442,2087132,1197438,835033,117572705
Therys,WestLowland,1232449,188286,85381,59541,8383329
Therys,CentralSouth,13223956,3245699,1998824,1393880,196258312
Therys,CentralNorth,18637630,3650875,2012899,1403695,197640297
Therys,NorthHorst,5038981,736587,297955,183019,35853408
Therys,CentralRamp,6518979,1499375,1157006,806839,113602868
Therys,CentralHorst,28398112,7052091,5492946,3830506,539335299
Therys,EastLowland,278363,95530,64247,44802,6308175
Volon,WestLowland,67961,11798,1407,981,138122
Volon,CentralSouth,36258361,6683266,4592531,3202602,450926310
Volon,CentralNorth,5703229,1039788,707278,493220,69445414
Volon,NorthHorst,3314470,651260,481223,295591,57906366
Volon,CentralRamp,13296267,2371710,1853485,1292528,181987920
Volon,CentralHorst,80137113,13190788,9196222,6412986,902948493
Volon,EastLowland,135508,18799,3401,2371,333904
