SWAT,WELLMODEL,DATE,CONBPRES,PRESSURE,CONJPOS,SGAS,CONKPOS,CONIPOS,DRAWDOWN,DEPTH,WELL,CONIDX
0.057768821716308594,STANDARD,2018-01-01,300.7757568359375,300.7757568359375,30,0.0,1,22,0,1642.622802734375,R_A2,1
0.05986716225743294,STANDARD,2018-01-01,300.8963928222656,300.8963928222656,30,0.0,2,22,0,1644.421875,R_A2,2
0.06331485509872437,STANDARD,2018-01-01,301.01702880859375,301.01702880859375,30,0.0,3,22,0,1646.220947265625,R_A2,3
0.06929244101047516,STANDARD,2018-01-01,301.1376647949219,301.1376647949219,30,0.0,4,22,0,1648.0201416015625,R_A2,4
0.07269735634326935,STANDARD,2018-01-01,301.2583312988281,301.2583312988281,30,0.0,5,22,0,1649.8192138671875,R_A2,5
0.32249677181243896,STANDARD,2018-01-01,301.3789978027344,301.3789978027344,30,0.0,6,22,0,1651.618408203125,R_A2,6
0.9030880928039551,STANDARD,2018-01-01,301.4996337890625,301.4996337890625,30,0.0,7,22,0,1653.41748046875,R_A2,7
0.7298558950424194,STANDARD,2018-01-01,301.62030029296875,301.62030029296875,30,0.0,8,22,0,1655.216552734375,R_A2,8
0.906894862651825,STANDARD,2018-01-01,301.740966796875,301.740966796875,30,0.0,9,22,0,1657.0157470703125,R_A2,9
0.9315927624702454,STANDARD,2018-01-01,301.86163330078125,301.86163330078125,30,0.0,10,22,0,1658.81494140625,R_A2,10
0.07954225689172745,STANDARD,2018-01-01,301.99407958984375,301.99407958984375,30,0.0,11,22,0,1660.78955078125,R_A2,11
0.08715301007032394,STANDARD,2018-01-01,302.1383056640625,302.1383056640625,30,0.0,12,22,0,1662.939453125,R_A2,12
0.4761159420013428,STANDARD,2018-01-01,302.2825012207031,302.2825012207031,30,0.0,13,22,0,1665.0894775390625,R_A2,13
0.5333371162414551,STANDARD,2018-01-01,302.4267272949219,302.4267272949219,30,0.0,14,22,0,1667.239501953125,R_A2,14
0.978760302066803,STANDARD,2018-01-01,302.57098388671875,302.57098388671875,30,0.0,15,22,0,1669.3896484375,R_A2,15
0.9909551739692688,STANDARD,2018-01-01,302.7152099609375,302.7152099609375,30,0.0,16,22,0,1671.5396728515625,R_A2,16
0.9829885363578796,STANDARD,2018-01-01,302.8594665527344,302.8594665527344,30,0.0,17,22,0,1673.689697265625,R_A2,17
1.0,STANDARD,2018-01-01,302.9771423339844,302.9771423339844,30,0.0,18,22,0,1675.4439697265625,R_A2,18
1.0,STANDARD,2018-01-01,303.41387939453125,303.41387939453125,30,0.0,24,22,0,1677.259765625,R_A2,19
1.0,STANDARD,2018-01-01,303.5880432128906,303.5880432128906,30,0.0,25,22,0,1679.0975341796875,R_A2,20
1.0,STANDARD,2018-01-01,303.4396667480469,303.4396667480469,29,0.0,25,22,0,1677.5318603515625,R_A2,21
1.0,STANDARD,2018-01-01,303.6239929199219,303.6239929199219,29,0.0,26,22,0,1679.4771728515625,R_A2,22
1.0,STANDARD,2018-01-01,303.808349609375,303.808349609375,29,0.0,27,22,0,1681.422607421875,R_A2,23
1.0,STANDARD,2018-01-01,303.99267578125,303.99267578125,29,0.0,28,22,0,1683.3677978515625,R_A2,24
0.6481541991233826,STANDARD,2018-01-01,298.4601135253906,298.4601135253906,41,0.0,1,28,0,1608.078857421875,R_A3,1
0.19221627712249756,STANDARD,2018-01-01,298.5921325683594,298.5921325683594,41,0.0,2,28,0,1610.049072265625,R_A3,2
0.1930084377527237,STANDARD,2018-01-01,298.72418212890625,298.72418212890625,41,0.0,3,28,0,1612.019287109375,R_A3,3
0.25816935300827026,STANDARD,2018-01-01,298.8562316894531,298.8562316894531,41,0.0,4,28,0,1613.989501953125,R_A3,4
0.6481541991233826,STANDARD,2018-01-01,298.98828125,298.98828125,41,0.0,5,28,0,1615.9598388671875,R_A3,5
0.18244411051273346,STANDARD,2018-01-01,299.1203308105469,299.1203308105469,41,0.0,6,28,0,1617.9300537109375,R_A3,6
0.19742627441883087,STANDARD,2018-01-01,298.71697998046875,298.71697998046875,41,0.0,6,29,0,1611.9117431640625,R_A3,7
0.20116321742534637,STANDARD,2018-01-01,298.8408203125,298.8408203125,41,0.0,7,29,0,1613.759521484375,R_A3,8
0.17308387160301208,STANDARD,2018-01-01,298.96466064453125,298.96466064453125,41,0.0,8,29,0,1615.607177734375,R_A3,9
0.6481541991233826,STANDARD,2018-01-01,299.0885009765625,299.0885009765625,41,0.0,9,29,0,1617.454833984375,R_A3,10
0.8059832453727722,STANDARD,2018-01-01,299.21234130859375,299.21234130859375,41,0.0,10,29,0,1619.302490234375,R_A3,11
0.04927956312894821,STANDARD,2018-01-01,299.35552978515625,299.35552978515625,41,0.0,11,29,0,1621.438720703125,R_A3,12
0.05717020109295845,STANDARD,2018-01-01,299.51806640625,299.51806640625,41,0.0,12,29,0,1623.8636474609375,R_A3,13
0.37706735730171204,STANDARD,2018-01-01,299.68060302734375,299.68060302734375,41,0.0,13,29,0,1626.2884521484375,R_A3,14
0.35540780425071716,STANDARD,2018-01-01,299.8431701660156,299.8431701660156,41,0.0,14,29,0,1628.71337890625,R_A3,15
0.8111942410469055,STANDARD,2018-01-01,300.0030822753906,300.0030822753906,41,0.0,15,29,0,1631.0986328125,R_A3,16
0.7508615851402283,STANDARD,2018-01-01,300.0957336425781,300.0957336425781,41,0.0,16,29,0,1632.4805908203125,R_A3,17
0.6481541991233826,STANDARD,2018-01-01,300.2237243652344,300.2237243652344,41,0.0,24,29,0,1634.3895263671875,R_A3,18
0.04606594890356064,STANDARD,2018-01-01,300.45166015625,300.45166015625,41,0.0,25,29,0,1637.7891845703125,R_A3,19
0.052338264882564545,STANDARD,2018-01-01,300.6795959472656,300.6795959472656,41,0.0,26,29,0,1641.1888427734375,R_A3,20
0.6481541991233826,STANDARD,2018-01-01,300.9075622558594,300.9075622558594,41,0.0,27,29,0,1644.58837890625,R_A3,21
0.061143890023231506,STANDARD,2018-01-01,301.1355285644531,301.1355285644531,41,0.0,28,29,0,1647.988037109375,R_A3,22
0.04961990565061569,STANDARD,2018-01-01,299.69873046875,299.69873046875,52,0.0,1,30,0,1626.55859375,R_A4,1
0.05072779580950737,STANDARD,2018-01-01,299.7498779296875,299.7498779296875,52,0.0,1,31,0,1627.321533203125,R_A4,2
0.052475884556770325,STANDARD,2018-01-01,299.88726806640625,299.88726806640625,52,0.0,2,31,0,1629.37109375,R_A4,3
0.1018495261669159,STANDARD,2018-01-01,300.0246887207031,300.0246887207031,52,0.0,3,31,0,1631.4207763671875,R_A4,4
0.8425107598304749,STANDARD,2018-01-01,300.162109375,300.162109375,52,0.0,4,31,0,1633.470458984375,R_A4,5
0.6481541991233826,STANDARD,2018-01-01,300.3019104003906,300.3019104003906,52,0.0,4,32,0,1635.555908203125,R_A4,6
0.8392657041549683,STANDARD,2018-01-01,300.2447204589844,300.2447204589844,51,0.0,4,32,0,1634.70263671875,R_A4,7
0.05651124194264412,STANDARD,2018-01-01,300.1239929199219,300.1239929199219,51,0.0,3,32,0,1632.902099609375,R_A4,8
0.05371541529893875,STANDARD,2018-01-01,300.0032958984375,300.0032958984375,51,0.0,2,32,0,1631.1016845703125,R_A4,9
0.05911460891366005,STANDARD,2018-01-01,300.37872314453125,300.37872314453125,51,0.0,2,33,0,1636.7012939453125,R_A4,10
0.06355956196784973,STANDARD,2018-01-01,300.4992370605469,300.4992370605469,51,0.0,3,33,0,1638.4990234375,R_A4,11
0.15119287371635437,STANDARD,2018-01-01,300.4187316894531,300.4187316894531,50,0.0,3,33,0,1637.29833984375,R_A4,12
0.11564423888921738,STANDARD,2018-01-01,300.5403137207031,300.5403137207031,50,0.0,3,34,0,1639.111572265625,R_A4,13
0.2104155421257019,STANDARD,2018-01-01,300.893798828125,300.893798828125,50,0.0,3,35,0,1644.3834228515625,R_A4,14
