WELL,I,J,K1,K2,OP/SH,SATN,TRAN,WBDIA,KH,SKIN,DFACT,DIR,PEQVR,DATE
R_A2,22,30,1,1,OPEN,0,22.1140943,0.2413,2225.05483,0.0,,Z,26.4665227,2018-01-01
R_A2,22,30,2,2,OPEN,0,20.0537386,0.2413,2017.10463,0.0,,Z,26.4210748,2018-01-01
R_A2,22,30,3,3,OPEN,0,16.4633003,0.2413,1655.04787,0.0,,Z,26.3427201,2018-01-01
R_A2,22,30,4,4,OPEN,0,12.8257393,0.2413,1288.75531,0.0,,Z,26.2756525,2018-01-01
R_A2,22,30,5,5,OPEN,0,11.3651445,0.2413,1141.52362,0.0,,Z,26.2177131,2018-01-01
R_A2,22,30,6,6,OPEN,0,7.30201156,0.2413,582.371262,0.0,,Z,8.65514132,2018-01-01
R_A2,22,30,7,7,OPEN,0,0.01203595,0.2413,1.16846044,0.0,,Z,21.8986371,2018-01-01
R_A2,22,30,8,8,OPEN,0,0.10055161,0.2413,9.42876061,0.0,,Z,18.339497,2018-01-01
R_A2,22,30,9,9,OPEN,0,0.00535534,0.2413,0.43840596,0.0,,Z,9.69021843,2018-01-01
R_A2,22,30,10,10,OPEN,0,0.00106403,0.2413,0.08834697,0.0,,Z,10.3157229,2018-01-01
R_A2,22,30,11,11,OPEN,0,31.4581325,0.2413,3144.36087,0.0,,Z,25.5426029,2018-01-01
R_A2,22,30,12,12,OPEN,0,3.47008473,0.2413,286.879409,0.0,,Z,10.1193635,2018-01-01
R_A2,22,30,13,13,OPEN,0,0.49192755,0.2413,49.2851128,0.0,,Z,25.8647282,2018-01-01
R_A2,22,30,14,14,OPEN,0,0.2976546,0.2413,29.7904588,0.0,,Z,25.7213413,2018-01-01
R_A2,22,30,15,15,OPEN,0,0.04332601,0.2413,4.31689009,0.0,,Z,25.1131868,2018-01-01
R_A2,22,30,16,16,OPEN,0,0.03006168,0.2413,2.99364381,0.0,,Z,25.0406487,2018-01-01
R_A2,22,30,17,17,OPEN,0,0.0521607,0.2413,5.18825698,0.0,,Z,24.8847111,2018-01-01
R_A2,22,30,18,18,OPEN,0,0.00672837,0.2413,0.6639623,0.0,,Z,23.8588996,2018-01-01
R_A2,22,30,24,24,OPEN,0,1.4596e-05,0.2413,0.00141235,0.0,,Z,21.5293262,2018-01-01
R_A2,22,30,25,25,OPEN,0,1.2218e-05,0.2413,0.0011817,0.0,,Z,21.4808278,2018-01-01
R_A2,22,29,25,25,OPEN,0,2.3124e-06,0.2413,0.00022355,0.0,,Z,21.42905,2018-01-01
R_A2,22,29,26,26,OPEN,0,1.4285e-05,0.2413,0.00137979,0.0,,Z,21.3324398,2018-01-01
R_A2,22,29,27,27,OPEN,0,1.4377e-05,0.2413,0.00138748,0.0,,Z,21.2364384,2018-01-01
R_A2,22,29,28,28,OPEN,0,1.4469e-05,0.2413,0.00139511,0.0,,Z,21.1395,2018-01-01
R_A3,28,41,1,1,OPEN,0,0.67378775,0.2413,57.3935161,0.0,,Z,11.5748496,2018-01-01
R_A3,28,41,2,2,OPEN,0,1.761717,0.2413,172.6576,0.0,,Z,23.0105204,2018-01-01
R_A3,28,41,3,3,OPEN,0,1.87565473,0.2413,183.884184,0.0,,Z,23.0500457,2018-01-01
R_A3,28,41,4,4,OPEN,0,1.53108883,0.2413,149.523492,0.0,,Z,22.586651,2018-01-01
R_A3,28,41,5,5,OPEN,0,4.97017326,0.2413,498.141692,0.0,,Z,25.9181014,2018-01-01
R_A3,28,41,6,6,OPEN,0,3.40119744,0.2413,339.975133,0.0,,Z,25.5475996,2018-01-01
R_A3,29,41,6,6,OPEN,0,0.71406296,0.2413,69.5735195,0.0,,Z,22.3160542,2018-01-01
R_A3,29,41,7,7,OPEN,0,1.29023676,0.2413,125.728035,0.0,,Z,22.3308801,2018-01-01
R_A3,29,41,8,8,OPEN,0,2.22643633,0.2413,214.985485,0.0,,Z,21.2963591,2018-01-01
R_A3,29,41,9,9,OPEN,0,2.87563322,0.2413,286.381242,0.0,,Z,25.048091,2018-01-01
R_A3,29,41,10,10,OPEN,0,0.00735858,0.2413,0.58062882,0.0,,Z,8.26986265,2018-01-01
R_A3,29,41,11,11,OPEN,0,24.8341117,0.2413,2452.74872,0.0,,Z,23.9668229,2018-01-01
R_A3,29,41,12,12,OPEN,0,11.6115556,0.2413,1142.69109,0.0,,Z,23.5146704,2018-01-01
R_A3,29,41,13,13,OPEN,0,0.12228475,0.2413,11.8817607,0.0,,Z,21.997192,2018-01-01
R_A3,29,41,14,14,OPEN,0,0.27009071,0.2413,26.5295254,0.0,,Z,23.2823563,2018-01-01
R_A3,29,41,15,15,OPEN,0,0.0172451,0.2413,1.69626095,0.0,,Z,23.4543708,2018-01-01
R_A3,29,41,16,16,OPEN,0,0.00329719,0.2413,0.31934973,0.0,,Z,21.6352379,2018-01-01
R_A3,29,41,24,24,OPEN,0,0.00016178,0.2413,0.01445407,0.0,,Z,14.467251,2018-01-01
R_A3,29,41,25,25,OPEN,0,87.0506925,0.2413,8588.12703,0.0,,Z,23.8276637,2018-01-01
R_A3,29,41,26,26,OPEN,0,49.6874977,0.2413,4904.93123,0.0,,Z,23.9030802,2018-01-01
R_A3,29,41,27,27,OPEN,0,4.4973543,0.2413,385.160584,0.0,,Z,11.8644127,2018-01-01
R_A3,29,41,28,28,OPEN,0,33.0059377,0.2413,3259.11517,0.0,,Z,23.9385773,2018-01-01
R_A4,30,52,1,1,OPEN,0,219.180701,0.2413,20491.405,0.0,,X,18.0669695,2018-01-01
R_A4,31,52,1,1,OPEN,0,384.330267,0.2413,35930.1343,0.0,,X,18.0638079,2018-01-01
R_A4,31,52,2,2,OPEN,0,600.379737,0.2413,56103.5269,0.0,,X,18.0242529,2018-01-01
R_A4,31,52,3,3,OPEN,0,287.563673,0.2413,26721.3689,0.0,,X,17.525813,2018-01-01
R_A4,31,52,4,4,OPEN,0,0.02090298,0.2413,1.68562647,0.0,,X,9.07568582,2018-01-01
R_A4,32,52,4,4,OPEN,0,1.7144537,0.2413,74.8928703,0.0,,X,1.25300825,2018-01-01
R_A4,32,51,4,4,OPEN,0,0.04321041,0.2413,3.42087158,0.0,,X,8.38711288,2018-01-01
R_A4,32,51,3,3,OPEN,0,474.888602,0.2413,43700.5093,0.0,,X,16.700195,2018-01-01
