ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,4926419,733280,505247,352334,49608643,0,0,0,0,0
Valysar,CentralSouth,67824469,11769433,8427593,5876983,827479214,0,0,0,0,0
Valysar,CentralNorth,36376771,6157799,4565529,3183772,448275146,0,0,0,0,0
Valysar,NorthHorst,4782341,682486,393149,241492,47308289,24618365,2266482,1282113,298165744,45619
Valysar,CentralRamp,13746446,1885993,1183206,825109,116175288,0,0,0,0,0
Valysar,CentralHorst,86371295,14160111,10720838,7476177,1052645814,0,0,0,0,0
Valysar,EastLowland,291997,53244,18456,12870,1812150,0,0,0,0,0
Therys,WestLowland,2204974,432239,219608,153144,21562647,0,0,0,0,0
Therys,CentralSouth,12476404,2608168,1592757,1110709,156387856,0,0,0,0,0
Therys,CentralNorth,20648668,4150651,2464789,1718821,242010014,0,0,0,0,0
Therys,NorthHorst,8151091,1146454,489080,300418,58851872,17244197,2899032,1882719,437841641,66990
Therys,CentralRamp,6770890,1558309,1193603,832359,117196204,0,0,0,0,0
Therys,CentralHorst,29243345,7318753,5611985,3913518,551023335,0,0,0,0,0
Therys,EastLowland,0,0,0,0,0,0,0,0,0,0
Volon,WestLowland,254401,48743,33176,23135,3257449,0,0,0,0,0
Volon,CentralSouth,35017667,6575427,4893770,3412671,480504079,0,0,0,0,0
Volon,CentralNorth,6832817,952785,475192,331375,46657595,0,0,0,0,0
Volon,NorthHorst,5572991,1008257,774464,475715,93192538,2936745,524309,458628,106657751,16319
Volon,CentralRamp,12639541,2354642,1819074,1268531,178609209,0,0,0,0,0
Volon,CentralHorst,80611071,14824643,11696074,8156258,1148401219,0,0,0,0,0
Volon,EastLowland,0,0,0,0,0,0,0,0,0,0
