ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,4474495,711847,399606,278665,39236075
Valysar,CentralSouth,65427732,12797934,9872896,6884865,969388963
Valysar,CentralNorth,30311662,4795767,3316267,2312599,325613980
Valysar,NorthHorst,4650884,510354,208939,128341,25141960
Valysar,CentralRamp,13780311,2089138,1425441,994031,139959624
Valysar,CentralHorst,84610191,14210313,10836866,7557089,1064038172
Valysar,EastLowland,14093480,2495942,1429618,996944,140369764
Therys,WestLowland,1488276,238199,114812,80064,11273065
Therys,CentralSouth,11050974,2631706,1756124,1224633,172428360
Therys,CentralNorth,12610196,2206559,1287765,898023,126441674
Therys,NorthHorst,6985027,931480,329994,202699,39708687
Therys,CentralRamp,6892305,1712419,1316710,918208,129283703
Therys,CentralHorst,29032472,7024053,5516341,3846821,541632413
Therys,EastLowland,2074,724,0,0,0
Volon,WestLowland,94647,16966,8810,6144,865048
Volon,CentralSouth,35923096,6712749,5170230,3605461,507648860
Volon,CentralNorth,4617960,649333,373472,260441,36670072
Volon,NorthHorst,5738978,1040627,772191,474318,92918990
Volon,CentralRamp,13361005,2404359,1835165,1279753,180189181
Volon,CentralHorst,83177392,14490979,11409478,7956400,1120261176
Volon,EastLowland,58148,5152,1352,943,132794
