PRESSURE,DRAWDOWN,CONJPOS,SWAT,WELL,SGAS,CONKPOS,DEPTH,CONIDX,CONBPRES,WELLMODEL,CONIPOS,DATE
299.96270751953125,0,41,0.5015435814857483,R_A3,0.0,15,1630.6529541015625,16,299.96270751953125,STANDARD,29,2018-01-01
300.0716552734375,0,41,0.8195590376853943,R_A3,0.0,16,1632.278076171875,17,300.0716552734375,STANDARD,29,2018-01-01
300.22802734375,0,41,1.0,R_A3,0.0,28,1634.6107177734375,18,300.22802734375,STANDARD,29,2018-01-01
300.4576110839844,0,41,0.04679178074002266,R_A3,0.0,29,1638.0347900390625,19,300.4576110839844,STANDARD,29,2018-01-01
300.68719482421875,0,41,0.054121050983667374,R_A3,0.0,30,1641.4588623046875,20,300.68719482421875,STANDARD,29,2018-01-01
300.91680908203125,0,41,1.0,R_A3,0.0,31,1644.8829345703125,21,300.91680908203125,STANDARD,29,2018-01-01
301.14642333984375,0,41,0.06336747109889984,R_A3,0.0,32,1648.3070068359375,22,301.14642333984375,STANDARD,29,2018-01-01
299.90283203125,0,52,0.053051505237817764,R_A4,0.0,1,1629.759765625,1,299.90283203125,STANDARD,30,2018-01-01
299.543701171875,0,52,0.04677426069974899,R_A4,0.0,1,1624.402587890625,2,299.543701171875,STANDARD,31,2018-01-01
299.6826477050781,0,52,0.050120580941438675,R_A4,0.0,2,1626.4754638671875,3,299.6826477050781,STANDARD,31,2018-01-01
299.8216247558594,0,52,0.050991058349609375,R_A4,0.0,3,1628.5484619140625,4,299.8216247558594,STANDARD,31,2018-01-01
299.9605712890625,0,52,0.05358022451400757,R_A4,0.0,4,1630.621337890625,5,299.9605712890625,STANDARD,31,2018-01-01
300.09954833984375,0,52,0.05512164533138275,R_A4,0.0,5,1632.6943359375,6,300.09954833984375,STANDARD,31,2018-01-01
300.238525390625,0,52,0.14186465740203857,R_A4,0.0,6,1634.767333984375,7,300.238525390625,STANDARD,31,2018-01-01
300.1709289550781,0,52,0.054530635476112366,R_A4,0.0,6,1633.7589111328125,8,300.1709289550781,STANDARD,32,2018-01-01
300.04534912109375,0,52,0.05476900935173035,R_A4,0.0,5,1631.8857421875,9,300.04534912109375,STANDARD,32,2018-01-01
300.31072998046875,0,51,0.058164630085229874,R_A4,0.0,5,1635.84423828125,10,300.31072998046875,STANDARD,32,2018-01-01
300.1905212402344,0,51,0.057459816336631775,R_A4,0.0,4,1634.05126953125,11,300.1905212402344,STANDARD,32,2018-01-01
300.4026184082031,0,51,0.06047265976667404,R_A4,0.0,4,1637.214599609375,12,300.4026184082031,STANDARD,33,2018-01-01
300.28082275390625,0,51,0.05902484431862831,R_A4,0.0,3,1635.3980712890625,13,300.28082275390625,STANDARD,33,2018-01-01
300.84368896484375,0,50,0.06626065820455551,R_A4,0.0,4,1643.79248046875,14,300.84368896484375,STANDARD,33,2018-01-01
300.6836853027344,0,50,0.6481541991233826,R_A4,0.0,4,1641.406494140625,15,300.6836853027344,STANDARD,34,2018-01-01
300.5577697753906,0,50,0.14040440320968628,R_A4,0.0,3,1639.5284423828125,16,300.5577697753906,STANDARD,34,2018-01-01
300.55029296875,0,50,0.12604551017284393,R_A4,0.0,3,1639.4169921875,17,300.55029296875,STANDARD,35,2018-01-01
300.4305114746094,0,50,0.2271295040845871,R_A4,0.0,2,1637.63037109375,18,300.4305114746094,STANDARD,35,2018-01-01
300.8098449707031,0,49,0.23958110809326172,R_A4,0.0,2,1643.287841796875,19,300.8098449707031,STANDARD,35,2018-01-01
301.01580810546875,0,49,0.06224743649363518,R_A4,0.0,31,1646.3594970703125,20,301.01580810546875,STANDARD,36,2018-01-01
300.7310791015625,0,48,0.056292954832315445,R_A4,0.0,31,1642.11328125,21,300.7310791015625,STANDARD,36,2018-01-01
301.30181884765625,0,48,0.19334980845451355,R_A4,0.0,31,1650.6243896484375,22,301.30181884765625,STANDARD,37,2018-01-01
300.90887451171875,0,48,0.24389120936393738,R_A4,0.0,30,1644.7646484375,23,300.90887451171875,STANDARD,37,2018-01-01
301.37762451171875,0,48,0.3121941089630127,R_A4,0.0,30,1651.7545166015625,24,301.37762451171875,STANDARD,38,2018-01-01
301.45294189453125,0,47,0.10875798016786575,R_A4,0.0,30,1652.877685546875,25,301.45294189453125,STANDARD,38,2018-01-01
303.7257995605469,0,20,1.0,R_A5,0.0,1,1683.7784423828125,1,303.7257995605469,STANDARD,31,2018-01-01
303.9399108886719,0,20,1.0,R_A5,0.0,2,1686.0377197265625,2,303.9399108886719,STANDARD,31,2018-01-01
304.15399169921875,0,20,1.0,R_A5,0.0,3,1688.2969970703125,3,304.15399169921875,STANDARD,31,2018-01-01
304.36810302734375,0,20,1.0,R_A5,0.0,4,1690.5562744140625,4,304.36810302734375,STANDARD,31,2018-01-01
304.5821838378906,0,20,1.0,R_A5,0.0,5,1692.8155517578125,5,304.5821838378906,STANDARD,31,2018-01-01
304.7962951660156,0,20,1.0,R_A5,0.0,6,1695.07470703125,6,304.7962951660156,STANDARD,31,2018-01-01
305.3161926269531,0,20,1.0,R_A5,0.0,7,1697.333984375,7,305.3161926269531,STANDARD,31,2018-01-01
305.5303039550781,0,20,1.0,R_A5,0.0,8,1699.59326171875,8,305.5303039550781,STANDARD,31,2018-01-01
305.8474426269531,0,20,1.0,R_A5,0.0,11,1706.1651611328125,9,305.8474426269531,STANDARD,31,2018-01-01
305.68524169921875,0,21,1.0,R_A5,0.0,12,1704.4537353515625,10,305.68524169921875,STANDARD,31,2018-01-01
305.8768615722656,0,21,1.0,R_A5,0.0,13,1706.349365234375,11,305.8768615722656,STANDARD,31,2018-01-01
306.0565185546875,0,21,1.0,R_A5,0.0,14,1708.2451171875,12,306.0565185546875,STANDARD,31,2018-01-01
306.2361755371094,0,21,1.0,R_A5,0.0,15,1710.1407470703125,13,306.2361755371094,STANDARD,31,2018-01-01
306.41583251953125,0,21,1.0,R_A5,0.0,16,1712.036376953125,14,306.41583251953125,STANDARD,31,2018-01-01
306.7405090332031,0,21,1.0,R_A5,0.0,17,1713.93212890625,15,306.7405090332031,STANDARD,31,2018-01-01
306.9009094238281,0,21,1.0,R_A5,0.0,18,1715.62451171875,16,306.9009094238281,STANDARD,31,2018-01-01
306.9969482421875,0,21,1.0,R_A5,0.0,19,1716.6380615234375,17,306.9969482421875,STANDARD,31,2018-01-01
306.97027587890625,0,21,1.0,R_A5,0.0,28,1718.01416015625,18,306.97027587890625,STANDARD,31,2018-01-01
307.18011474609375,0,21,1.0,R_A5,0.0,29,1720.228271484375,19,307.18011474609375,STANDARD,31,2018-01-01
307.6957702636719,0,21,1.0,R_A5,0.0,30,1722.4423828125,20,307.6957702636719,STANDARD,31,2018-01-01
307.9056091308594,0,21,1.0,R_A5,0.0,31,1724.6566162109375,21,307.9056091308594,STANDARD,31,2018-01-01
308.115478515625,0,21,1.0,R_A5,0.0,32,1726.870849609375,22,308.115478515625,STANDARD,31,2018-01-01
305.11053466796875,0,42,1.0,R_A6,0.0,1,1695.163818359375,1,305.11053466796875,STANDARD,17,2018-01-01
305.25640869140625,0,42,1.0,R_A6,0.0,2,1696.703369140625,2,305.25640869140625,STANDARD,17,2018-01-01
305.4023132324219,0,42,1.0,R_A6,0.0,3,1698.2427978515625,3,305.4023132324219,STANDARD,17,2018-01-01
305.5481872558594,0,42,1.0,R_A6,0.0,4,1699.7822265625,4,305.5481872558594,STANDARD,17,2018-01-01
305.694091796875,0,42,1.0,R_A6,0.0,5,1701.321533203125,5,305.694091796875,STANDARD,17,2018-01-01
305.5409240722656,0,42,1.0,R_A6,0.0,6,1702.8609619140625,6,305.5409240722656,STANDARD,17,2018-01-01
305.68682861328125,0,42,1.0,R_A6,0.0,7,1704.4005126953125,7,305.68682861328125,STANDARD,17,2018-01-01
305.83270263671875,0,42,1.0,R_A6,0.0,8,1705.93994140625,8,305.83270263671875,STANDARD,17,2018-01-01
306.27764892578125,0,42,1.0,R_A6,0.0,9,1707.479248046875,9,306.27764892578125,STANDARD,17,2018-01-01
306.1177673339844,0,42,1.0,R_A6,0.0,10,1709.0186767578125,10,306.1177673339844,STANDARD,17,2018-01-01
306.2973937988281,0,42,1.0,R_A6,0.0,11,1710.912841796875,11,306.2973937988281,STANDARD,17,2018-01-01
306.5105285644531,0,42,1.0,R_A6,0.0,12,1713.16162109375,12,306.5105285644531,STANDARD,17,2018-01-01
306.735595703125,0,42,1.0,R_A6,0.0,13,1715.410400390625,13,306.735595703125,STANDARD,17,2018-01-01
306.94873046875,0,42,1.0,R_A6,0.0,14,1717.6591796875,14,306.94873046875,STANDARD,17,2018-01-01
307.161865234375,0,42,1.0,R_A6,0.0,15,1719.907958984375,15,307.161865234375,STANDARD,17,2018-01-01
307.5199890136719,0,42,1.0,R_A6,0.0,16,1722.15673828125,16,307.5199890136719,STANDARD,17,2018-01-01
307.7331237792969,0,42,1.0,R_A6,0.0,17,1724.405517578125,17,307.7331237792969,STANDARD,17,2018-01-01
307.8937683105469,0,42,1.0,R_A6,0.0,18,1726.1004638671875,18,307.8937683105469,STANDARD,17,2018-01-01
307.87200927734375,0,42,1.0,R_A6,0.0,28,1727.5283203125,19,307.87200927734375,STANDARD,17,2018-01-01
308.34027099609375,0,42,1.0,R_A6,0.0,29,1729.242431640625,20,308.34027099609375,STANDARD,17,2018-01-01
308.5027160644531,0,42,1.0,R_A6,0.0,30,1730.9566650390625,21,308.5027160644531,STANDARD,17,2018-01-01
308.6651916503906,0,42,1.0,R_A6,0.0,31,1732.6708984375,22,308.6651916503906,STANDARD,17,2018-01-01
308.5218811035156,0,42,1.0,R_A6,0.0,32,1734.385009765625,23,308.5218811035156,STANDARD,17,2018-01-01
298.4067687988281,0,30,0.05555390939116478,R_A2,0.0,1,1638.2421875,1,298.4067687988281,STANDARD,22,2018-03-01
298.520263671875,0,30,0.057107485830783844,R_A2,0.0,2,1639.935546875,2,298.520263671875,STANDARD,22,2018-03-01
298.6337585449219,0,30,0.05957413837313652,R_A2,0.0,3,1641.62890625,3,298.6337585449219,STANDARD,22,2018-03-01
298.7472839355469,0,30,0.06501211225986481,R_A2,0.0,4,1643.322265625,4,298.7472839355469,STANDARD,22,2018-03-01
298.86077880859375,0,30,0.06845996528863907,R_A2,0.0,5,1645.015625,5,298.86077880859375,STANDARD,22,2018-03-01
298.9720458984375,0,30,0.6531310677528381,R_A2,0.0,6,1646.708984375,6,298.9720458984375,STANDARD,22,2018-03-01
299.2607421875,0,30,0.8781490921974182,R_A2,0.0,7,1648.40234375,7,299.2607421875,STANDARD,22,2018-03-01
299.45281982421875,0,30,0.6483232378959656,R_A2,0.0,8,1650.095703125,8,299.45281982421875,STANDARD,22,2018-03-01
299.6152648925781,0,30,0.12208449095487595,R_A2,0.0,9,1651.7890625,9,299.6152648925781,STANDARD,22,2018-03-01
299.73504638671875,0,30,0.18850362300872803,R_A2,0.0,10,1653.482421875,10,299.73504638671875,STANDARD,22,2018-03-01
299.8175964355469,0,30,0.07414378225803375,R_A2,0.0,11,1655.3123779296875,11,299.8175964355469,STANDARD,22,2018-03-01
300.51885986328125,0,30,0.43541020154953003,R_A2,0.0,13,1659.245849609375,12,300.51885986328125,STANDARD,22,2018-03-01
300.6508483886719,0,30,0.4854661822319031,R_A2,0.0,14,1661.212646484375,13,300.6508483886719,STANDARD,22,2018-03-01
300.7816162109375,0,30,0.9257357120513916,R_A2,0.0,15,1663.179443359375,14,300.7816162109375,STANDARD,22,2018-03-01
301.0184326171875,0,29,0.9804245829582214,R_A2,0.0,15,1669.3497314453125,15,301.0184326171875,STANDARD,22,2018-03-01
301.1570739746094,0,29,0.9849657416343689,R_A2,0.0,16,1671.43798828125,16,301.1570739746094,STANDARD,22,2018-03-01
301.2966003417969,0,29,0.9741654396057129,R_A2,0.0,17,1673.5262451171875,17,301.2966003417969,STANDARD,22,2018-03-01
301.421142578125,0,29,1.0,R_A2,6.46588338426568e-10,18,1675.38525390625,18,301.421142578125,STANDARD,22,2018-03-01
303.3134765625,0,29,1.0,R_A2,-3.134379246865534e-17,28,1677.0716552734375,19,303.3134765625,STANDARD,22,2018-03-01
303.4528503417969,0,29,1.0,R_A2,-9.0890158897447e-15,29,1678.814453125,20,303.4528503417969,STANDARD,22,2018-03-01
303.49493408203125,0,29,1.0,R_A2,-6.200461422512654e-14,30,1680.55712890625,21,303.49493408203125,STANDARD,22,2018-03-01
303.3570861816406,0,29,1.0,R_A2,-3.478795307376714e-10,31,1682.2998046875,22,303.3570861816406,STANDARD,22,2018-03-01
303.77130126953125,0,29,1.0,R_A2,-7.957741724688022e-14,32,1684.04248046875,23,303.77130126953125,STANDARD,22,2018-03-01
270.9776916503906,0,20,1.0,R_A5,2.6680098027256736e-19,1,1683.7784423828125,1,270.9776916503906,STANDARD,31,2018-04-28
271.1913757324219,0,20,1.0,R_A5,2.6067702615571344e-19,2,1686.0377197265625,2,271.1913757324219,STANDARD,31,2018-04-28
271.40509033203125,0,20,1.0,R_A5,2.452992732792581e-19,3,1688.2969970703125,3,271.40509033203125,STANDARD,31,2018-04-28
271.6188049316406,0,20,1.0,R_A5,2.369601553313813e-19,4,1690.5562744140625,4,271.6188049316406,STANDARD,31,2018-04-28
271.83251953125,0,20,1.0,R_A5,1.2372087430697643e-19,5,1692.8155517578125,5,271.83251953125,STANDARD,31,2018-04-28
272.0462646484375,0,20,1.0,R_A5,1.0652648417133832e-19,6,1695.07470703125,6,272.0462646484375,STANDARD,31,2018-04-28
272.561279296875,0,20,1.0,R_A5,2.84585828731552e-19,7,1697.333984375,7,272.561279296875,STANDARD,31,2018-04-28
277.34613037109375,0,20,1.0,R_A5,-1.4916809375242315e-17,8,1699.59326171875,8,277.34613037109375,STANDARD,31,2018-04-28
277.22149658203125,0,20,1.0,R_A5,1.2007148010642377e-18,11,1706.1651611328125,9,277.22149658203125,STANDARD,31,2018-04-28
273.9628601074219,0,21,1.0,R_A5,-5.181979845225726e-11,12,1704.4537353515625,10,273.9628601074219,STANDARD,31,2018-04-28
274.15545654296875,0,21,1.0,R_A5,-3.979636065132297e-12,13,1706.349365234375,11,274.15545654296875,STANDARD,31,2018-04-28
274.3367919921875,0,21,1.0,R_A5,-5.956105834231673e-12,14,1708.2451171875,12,274.3367919921875,STANDARD,31,2018-04-28
274.5187072753906,0,21,1.0,R_A5,-1.3425227726390765e-12,15,1710.1407470703125,13,274.5187072753906,STANDARD,31,2018-04-28
274.714111328125,0,21,1.0,R_A5,-1.5482366907612621e-12,16,1712.036376953125,14,274.714111328125,STANDARD,31,2018-04-28
275.06878662109375,0,21,1.0,R_A5,-2.424473111422437e-13,17,1713.93212890625,15,275.06878662109375,STANDARD,31,2018-04-28
275.2537536621094,0,21,1.0,R_A5,-6.34356824881499e-13,18,1715.62451171875,16,275.2537536621094,STANDARD,31,2018-04-28
275.35589599609375,0,21,1.0,R_A5,-1.0881548483457348e-12,19,1716.6380615234375,17,275.35589599609375,STANDARD,31,2018-04-28
284.48040771484375,0,21,1.0,R_A5,-6.174409399560543e-13,28,1718.01416015625,18,284.48040771484375,STANDARD,31,2018-04-28
284.68994140625,0,21,1.0,R_A5,-6.823257779099701e-13,29,1720.228271484375,19,284.68994140625,STANDARD,31,2018-04-28
285.35162353515625,0,21,1.0,R_A5,-1.5844408111496843e-19,30,1722.4423828125,20,285.35162353515625,STANDARD,31,2018-04-28
290.2889404296875,0,21,1.0,R_A5,4.975675949180637e-19,31,1724.6566162109375,21,290.2889404296875,STANDARD,31,2018-04-28
284.3059997558594,0,21,1.0,R_A5,2.186955421171159e-19,32,1726.870849609375,22,284.3059997558594,STANDARD,31,2018-04-28
286.9745788574219,0,41,0.36474135518074036,R_A3,0.0,1,1609.7918701171875,1,286.9745788574219,STANDARD,28,2018-07-03
287.0819091796875,0,41,0.176768496632576,R_A3,0.0,2,1611.72265625,2,287.0819091796875,STANDARD,28,2018-07-03
286.61273193359375,0,41,0.1868351846933365,R_A3,0.0,2,1604.715576171875,3,286.61273193359375,STANDARD,29,2018-07-03
286.7388000488281,0,41,0.19343936443328857,R_A3,0.0,3,1606.6044921875,4,286.7388000488281,STANDARD,29,2018-07-03
286.8648681640625,0,41,0.1453152894973755,R_A3,0.0,4,1608.493408203125,5,286.8648681640625,STANDARD,29,2018-07-03
286.9910583496094,0,41,0.14625462889671326,R_A3,0.0,5,1610.38232421875,6,286.9910583496094,STANDARD,29,2018-07-03
287.1174621582031,0,41,0.2146400511264801,R_A3,0.0,6,1612.271240234375,7,287.1174621582031,STANDARD,29,2018-07-03
287.24383544921875,0,41,0.2014411985874176,R_A3,0.0,7,1614.16015625,8,287.24383544921875,STANDARD,29,2018-07-03
287.3700866699219,0,41,0.20254698395729065,R_A3,0.0,8,1616.049072265625,9,287.3700866699219,STANDARD,29,2018-07-03
287.55267333984375,0,41,0.8040308356285095,R_A3,0.0,9,1617.9381103515625,10,287.55267333984375,STANDARD,29,2018-07-03
289.4767150878906,0,41,0.8008715510368347,R_A3,0.0,10,1619.8270263671875,11,289.4767150878906,STANDARD,29,2018-07-03
292.6642761230469,0,41,0.04682781174778938,R_A3,0.0,11,1621.869384765625,12,292.6642761230469,STANDARD,29,2018-07-03
292.81121826171875,0,41,0.056529734283685684,R_A3,0.0,12,1624.0653076171875,13,292.81121826171875,STANDARD,29,2018-07-03
292.9585876464844,0,41,0.37441304326057434,R_A3,0.0,13,1626.26123046875,14,292.9585876464844,STANDARD,29,2018-07-03
293.13922119140625,0,41,0.19493281841278076,R_A3,0.0,14,1628.45703125,15,293.13922119140625,STANDARD,29,2018-07-03
293.4446716308594,0,41,0.5014042258262634,R_A3,0.0,15,1630.6529541015625,16,293.4446716308594,STANDARD,29,2018-07-03
293.5569763183594,0,41,0.819203794002533,R_A3,0.0,16,1632.278076171875,17,293.5569763183594,STANDARD,29,2018-07-03
290.36724853515625,0,41,1.0,R_A3,-7.845238131007348e-13,28,1634.6107177734375,18,290.36724853515625,STANDARD,29,2018-07-03
287.13262939453125,0,41,0.04722147807478905,R_A3,0.0,29,1638.0347900390625,19,287.13262939453125,STANDARD,29,2018-07-03
287.3613586425781,0,41,0.05452559143304825,R_A3,0.0,30,1641.4588623046875,20,287.3613586425781,STANDARD,29,2018-07-03
290.3272705078125,0,41,1.0,R_A3,-1.3311983737551714e-09,31,1644.8829345703125,21,290.3272705078125,STANDARD,29,2018-07-03
287.839111328125,0,41,0.06380510330200195,R_A3,0.0,32,1648.3070068359375,22,287.839111328125,STANDARD,29,2018-07-03
281.49066162109375,0,52,0.05310308188199997,R_A4,0.0,1,1629.759765625,1,281.49066162109375,STANDARD,30,2018-09-12
281.206298828125,0,52,0.04684599116444588,R_A4,0.0,1,1624.402587890625,2,281.206298828125,STANDARD,31,2018-09-12
281.3446044921875,0,52,0.0501919761300087,R_A4,0.0,2,1626.4754638671875,3,281.3446044921875,STANDARD,31,2018-09-12
281.48291015625,0,52,0.05106622725725174,R_A4,0.0,3,1628.5484619140625,4,281.48291015625,STANDARD,31,2018-09-12
281.6211853027344,0,52,0.053649790585041046,R_A4,0.0,4,1630.621337890625,5,281.6211853027344,STANDARD,31,2018-09-12
281.7594299316406,0,52,0.055185068398714066,R_A4,0.0,5,1632.6943359375,6,281.7594299316406,STANDARD,31,2018-09-12
281.8976745605469,0,52,0.14206479489803314,R_A4,0.0,6,1634.767333984375,7,281.8976745605469,STANDARD,31,2018-09-12
281.9299621582031,0,52,0.05461534485220909,R_A4,0.0,6,1633.7589111328125,8,281.9299621582031,STANDARD,32,2018-09-12
281.80499267578125,0,52,0.05485108867287636,R_A4,0.0,5,1631.8857421875,9,281.80499267578125,STANDARD,32,2018-09-12
281.9884948730469,0,51,0.05825141817331314,R_A4,0.0,5,1635.84423828125,10,281.9884948730469,STANDARD,32,2018-09-12
281.868896484375,0,51,0.057548198848962784,R_A4,0.0,4,1634.05126953125,11,281.868896484375,STANDARD,32,2018-09-12
282.1965026855469,0,51,0.06052245572209358,R_A4,0.0,4,1637.214599609375,12,282.1965026855469,STANDARD,33,2018-09-12
282.0752868652344,0,51,0.059073470532894135,R_A4,0.0,3,1635.3980712890625,13,282.0752868652344,STANDARD,33,2018-09-12
282.5857238769531,0,50,0.06644612550735474,R_A4,0.0,4,1643.79248046875,14,282.5857238769531,STANDARD,33,2018-09-12
282.5368957519531,0,50,0.6494728922843933,R_A4,0.0,4,1641.406494140625,15,282.5368957519531,STANDARD,34,2018-09-12
282.41973876953125,0,50,0.1406000405550003,R_A4,0.0,3,1639.5284423828125,16,282.41973876953125,STANDARD,34,2018-09-12
282.4982604980469,0,50,0.12599603831768036,R_A4,0.0,3,1639.4169921875,17,282.4982604980469,STANDARD,35,2018-09-12
282.37896728515625,0,50,0.2270965576171875,R_A4,0.0,2,1637.63037109375,18,282.37896728515625,STANDARD,35,2018-09-12
282.70281982421875,0,49,0.23999273777008057,R_A4,0.0,2,1643.287841796875,19,282.70281982421875,STANDARD,35,2018-09-12
282.3724670410156,0,49,0.06619776785373688,R_A4,0.0,31,1646.3594970703125,20,282.3724670410156,STANDARD,36,2018-09-12
282.04718017578125,0,48,0.059247225522994995,R_A4,0.0,31,1642.11328125,21,282.04718017578125,STANDARD,36,2018-09-12
282.6631164550781,0,48,0.2090369313955307,R_A4,0.0,31,1650.6243896484375,22,282.6631164550781,STANDARD,37,2018-09-12
282.2835388183594,0,48,0.25255048274993896,R_A4,0.0,30,1644.7646484375,23,282.2835388183594,STANDARD,37,2018-09-12
282.864990234375,0,48,0.29083505272865295,R_A4,0.0,30,1651.7545166015625,24,282.864990234375,STANDARD,38,2018-09-12
282.8791809082031,0,47,0.11328183859586716,R_A4,0.0,30,1652.877685546875,25,282.8791809082031,STANDARD,38,2018-09-12
278.0198669433594,0,42,1.0,R_A6,-1.1640980063579165e-12,1,1695.163818359375,1,278.0198669433594,STANDARD,17,2018-11-07
278.163818359375,0,42,1.0,R_A6,-3.39696559726807e-13,2,1696.703369140625,2,278.163818359375,STANDARD,17,2018-11-07
278.30462646484375,0,42,1.0,R_A6,-3.3723013530967405e-13,3,1698.2427978515625,3,278.30462646484375,STANDARD,17,2018-11-07
278.44110107421875,0,42,1.0,R_A6,-2.2998779530131186e-13,4,1699.7822265625,4,278.44110107421875,STANDARD,17,2018-11-07
278.5755310058594,0,42,1.0,R_A6,-3.8849305716848193e-13,5,1701.321533203125,5,278.5755310058594,STANDARD,17,2018-11-07
278.4170227050781,0,42,1.0,R_A6,-3.5458792152498475e-11,6,1702.8609619140625,6,278.4170227050781,STANDARD,17,2018-11-07
278.5627746582031,0,42,1.0,R_A6,-3.319439167981386e-11,7,1704.4005126953125,7,278.5627746582031,STANDARD,17,2018-11-07
278.70855712890625,0,42,1.0,R_A6,-2.6532952918101316e-11,8,1705.93994140625,8,278.70855712890625,STANDARD,17,2018-11-07
