ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,22187477,3699108,1988535,1386705,195248088
Valysar,CentralSouth,75477042,15118005,11431778,7971951,1122450775
Valysar,CentralNorth,37424899,5650745,3885431,2709506,381498433
Valysar,NorthHorst,5141309,645411,285682,175481,34376650
Valysar,CentralRamp,13407141,2356999,1785480,1245104,175310702
Valysar,CentralHorst,87422201,15199883,11904480,8301590,1168863942
Valysar,EastLowland,821327,181102,82593,57596,8109558
Therys,WestLowland,5314504,1278077,697657,486511,68500741
Therys,CentralSouth,11743886,2673784,1689332,1178056,165870275
Therys,CentralNorth,21369774,4091864,2456525,1713058,241198583
Therys,NorthHorst,6237438,881117,328609,201848,39542083
Therys,CentralRamp,6591821,1446164,1182698,824754,116125411
Therys,CentralHorst,29071677,6817167,5335790,3720914,523904654
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,264058,45945,19973,13928,1961117
Volon,CentralSouth,32769023,5894587,3926934,2738448,385573454
Volon,CentralNorth,7745346,1097262,568675,396566,55836453
Volon,NorthHorst,3909840,746719,576380,354042,69356834
Volon,CentralRamp,13066982,2345176,1761901,1228662,172995628
Volon,CentralHorst,84980290,14311255,10498417,7321072,1030807000
Volon,EastLowland,0,0,0,0,0
