ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,6677787,1038264,544583,379765,53470939,0,0,0,0,0
Valysar,CentralSouth,69494064,12713952,9509710,6631597,933728937,0,0,0,0,0
Valysar,CentralNorth,38250294,6577394,4914425,3427075,482532132,0,0,0,0,0
Valysar,NorthHorst,3233519,526569,285581,175419,34364499,25228520,3199134,2051856,477175787,73008
Valysar,CentralRamp,13972981,2102156,1402140,977783,137671781,0,0,0,0,0
Valysar,CentralHorst,85845478,13310866,9985978,6963723,980492188,0,0,0,0,0
Valysar,EastLowland,444228,102520,61318,42760,6020627,0,0,0,0,0
Therys,WestLowland,2590009,496089,260608,181735,25588250,0,0,0,0,0
Therys,CentralSouth,16627482,3968250,2600504,1813462,255335407,0,0,0,0,0
Therys,CentralNorth,21591223,4153605,2426195,1691907,238220518,0,0,0,0,0
Therys,NorthHorst,4730468,651682,241248,148187,29029797,18570091,3039103,1949934,453472916,69381
Therys,CentralRamp,6860715,1743673,1354591,944624,133003110,0,0,0,0,0
Therys,CentralHorst,30782760,7850298,6069268,4232404,595922532,0,0,0,0,0
Therys,EastLowland,0,0,0,0,0,0,0,0,0,0
Volon,WestLowland,376419,58696,32262,22498,3167715,0,0,0,0,0
Volon,CentralSouth,35825518,6706906,5013277,3496009,492238054,0,0,0,0,0
Volon,CentralNorth,7808234,1081053,577463,402694,56699325,0,0,0,0,0
Volon,NorthHorst,3560053,627204,450038,276436,54153886,4253481,726041,572763,133200644,20380
Volon,CentralRamp,12889037,2298103,1781397,1242257,174909858,0,0,0,0,0
Volon,CentralHorst,83059389,14882928,11815638,8239636,1160140844,0,0,0,0,0
Volon,EastLowland,0,0,0,0,0,0,0,0,0,0
