ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,7938250,1389629,817406,570018,80258558
Valysar,CentralSouth,71366892,13645026,10617268,7403953,1042476610
Valysar,CentralNorth,34956645,5728801,4205348,2932600,412910064
Valysar,NorthHorst,3562270,377399,145602,89436,17520564
Valysar,CentralRamp,13408317,2155758,1660588,1158011,163047953
Valysar,CentralHorst,87076716,13907602,10121847,7058471,993832737
Valysar,EastLowland,1971171,325994,151807,105863,14905456
Therys,WestLowland,1898692,369613,169511,118209,16643784
Therys,CentralSouth,18228186,4303723,2929235,2042702,287612513
Therys,CentralNorth,18743698,3459028,1946501,1357393,191120903
Therys,NorthHorst,7903962,1150502,481612,295831,57953240
Therys,CentralRamp,6505976,1432139,1144946,798428,112418669
Therys,CentralHorst,26074086,5985255,4632643,3230574,454864786
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,172028,22829,10740,7489,1054482
Volon,CentralSouth,31931615,5557671,3993779,2785062,392136803
Volon,CentralNorth,5640972,863714,506072,352910,49689687
Volon,NorthHorst,6062891,1177601,960082,589731,115528271
Volon,CentralRamp,13214199,2408637,1900990,1325655,186652258
Volon,CentralHorst,74994094,13443492,10835166,7555904,1063871333
Volon,EastLowland,0,0,0,0,0
