DATE,BLOCK,BPR
2000-01-01,1095,308.9266662597656
2000-01-01,"15,28,1",308.9266662597656
2000-01-01,"15,28,10",310.3838806152344
2000-01-01,"15,28,13",311.1394958496094
2000-01-01,24135,310.3838806152344
2000-01-01,31815,311.1394958496094
2000-02-01,1095,308.9710693359375
2000-02-01,"15,28,1",308.9710693359375
2000-02-01,"15,28,10",310.4147033691406
2000-02-01,"15,28,13",311.17022705078125
2000-02-01,24135,310.4147033691406
2000-02-01,31815,311.17022705078125
2000-03-01,1095,307.4020690917969
2000-03-01,"15,28,1",307.4020690917969
2000-03-01,"15,28,10",299.4740295410156
2000-03-01,"15,28,13",300.2249755859375
2000-03-01,24135,299.4740295410156
2000-03-01,31815,300.2249755859375
2000-04-01,1095,302.54913330078125
2000-04-01,"15,28,1",302.54913330078125
2000-04-01,"15,28,10",291.150390625
2000-04-01,"15,28,13",291.9008483886719
2000-04-01,24135,291.150390625
2000-04-01,31815,291.9008483886719
2000-05-01,1095,297.2738037109375
2000-05-01,"15,28,1",297.2738037109375
2000-05-01,"15,28,10",284.89910888671875
2000-05-01,"15,28,13",285.64935302734375
2000-05-01,24135,284.89910888671875
2000-05-01,31815,285.64935302734375
2000-06-01,1095,291.8141784667969
2000-06-01,"15,28,1",291.8141784667969
2000-06-01,"15,28,10",279.1614990234375
2000-06-01,"15,28,13",279.91143798828125
2000-06-01,24135,279.1614990234375
2000-06-01,31815,279.91143798828125
2000-07-01,1095,288.1661682128906
2000-07-01,"15,28,1",288.1661682128906
2000-07-01,"15,28,10",277.1983642578125
2000-07-01,"15,28,13",277.9499816894531
2000-07-01,24135,277.1983642578125
2000-07-01,31815,277.9499816894531
2000-08-01,1095,285.76422119140625
2000-08-01,"15,28,1",285.76422119140625
2000-08-01,"15,28,10",275.4568176269531
2000-08-01,"15,28,13",276.20819091796875
2000-08-01,24135,275.4568176269531
2000-08-01,31815,276.20819091796875
2000-09-01,1095,283.9713439941406
2000-09-01,"15,28,1",283.9713439941406
2000-09-01,"15,28,10",273.97625732421875
2000-09-01,"15,28,13",274.7271423339844
2000-09-01,24135,273.97625732421875
2000-09-01,31815,274.7271423339844
2000-10-01,1095,282.5865478515625
2000-10-01,"15,28,1",282.5865478515625
2000-10-01,"15,28,10",272.74853515625
2000-10-01,"15,28,13",273.4989318847656
2000-10-01,24135,272.74853515625
2000-10-01,31815,273.4989318847656
2000-11-01,1095,281.4139099121094
2000-11-01,"15,28,1",281.4139099121094
2000-11-01,"15,28,10",271.64544677734375
2000-11-01,"15,28,13",272.39544677734375
2000-11-01,24135,271.64544677734375
2000-11-01,31815,272.39544677734375
2000-12-01,1095,280.4652404785156
2000-12-01,"15,28,1",280.4652404785156
2000-12-01,"15,28,10",270.6932678222656
2000-12-01,"15,28,13",271.4429016113281
2000-12-01,24135,270.6932678222656
2000-12-01,31815,271.4429016113281
2001-01-01,1095,279.6473083496094
2001-01-01,"15,28,1",279.6473083496094
2001-01-01,"15,28,10",269.8064270019531
2001-01-01,"15,28,13",270.5556640625
2001-01-01,24135,269.8064270019531
2001-01-01,31815,270.5556640625
2001-02-01,1095,261.2259826660156
2001-02-01,"15,28,1",261.2259826660156
2001-02-01,"15,28,10",263.6331481933594
2001-02-01,"15,28,13",264.37762451171875
2001-02-01,24135,263.6331481933594
2001-02-01,31815,264.37762451171875
2001-03-01,1095,260.7107238769531
2001-03-01,"15,28,1",260.7107238769531
2001-03-01,"15,28,10",262.9750061035156
2001-03-01,"15,28,13",263.7210998535156
2001-03-01,24135,262.9750061035156
2001-03-01,31815,263.7210998535156
