Project name			: /private/asny/Desktop/reek/resmod/ff/2019a/r001/rms/model/reek.rms11.0.1
Date				: 2020.02.19 17:18:32
Grid model name			: Simgrid

   Zone      Region index          Bulk                Pore                Hcpv               Stoiip       
UpperReek  1                       280344162.55         50606797.56         39164858.44         24631986.02
UpperReek  2                               0.00                0.00                0.00                0.00
UpperReek  Totals                  280344162.55         50606797.56         39164858.44         24631986.02
MidReek    1                       189937679.99         37811702.83         30849829.98         19402408.48
MidReek    2                               0.00                0.00                0.00                0.00
MidReek    Totals                  189937679.99         37811702.83         30849829.98         19402408.48
LowerReek  1                       125085473.12         26158248.57         21664687.97         13625589.69
LowerReek  2                               0.00                0.00                0.00                0.00
LowerReek  Totals                  125085473.12         26158248.57         21664687.97         13625589.69
Totals     1                       595367315.66        114576748.95         91679376.39         57659984.19
Totals     2                               0.00                0.00                0.00                0.00
Totals     Totals                  595367315.66        114576748.95         91679376.39         57659984.19
