FIPNUM,STOIIP_OIL,ASSOCIATEDOIL_GAS,STOIIP_TOTAL,WIIP_TOTAL,GIIP_GAS,ASSOCIATEDGAS_OIL,GIIP_TOTAL,PORV_TOTAL,HCPV_OIL,WATPV_TOTAL,HCPV_GAS,HCPV_TOTAL,REGION,ZONE
1,345016.0,0.0,345016.0,80535006.0,0.0,48585201.0,48585201.0,83769581.0,494872.0,83274709.0,0.0,494872.0,WestLowland,Valysar
2,6037739.0,0.0,6037739.0,13410170.0,0.0,850234389.0,850234389.0,22523589.0,8656303.0,13867286.0,0.0,8656303.0,CentralSouth,Valysar
3,1800878.0,0.0,1800878.0,14698335.0,0.0,253599681.0,253599681.0,17781088.0,2581982.0,15199106.0,0.0,2581982.0,CentralNorth,Valysar
4,108461.0,49743.0,158204.0,3550595.0,323727288.0,21250782.0,344978071.0,5241457.0,176602.0,3672162.0,1392692.0,1569294.0,NorthHorst,Valysar
5,1551180.0,0.0,1551180.0,612916.0,0.0,218437224.0,218437224.0,2858881.0,2224871.0,634010.0,0.0,2224871.0,CentralRamp,Valysar
6,7881365.0,0.0,7881365.0,7172612.0,0.0,1109853833.0,1109853833.0,18725485.0,11306988.0,7418497.0,0.0,11306988.0,CentralHorst,Valysar
7,87554.0,0.0,87554.0,37260812.0,0.0,12329318.0,12329318.0,38639279.0,125548.0,38513731.0,0.0,125548.0,EastLowland,Valysar
8,167224.0,0.0,167224.0,111240367.0,0.0,23548456.0,23548456.0,115261601.0,239819.0,115021782.0,0.0,239819.0,WestLowland,Therys
9,1072842.0,0.0,1072842.0,5478065.0,0.0,151077581.0,151077581.0,7203186.0,1537743.0,5665443.0,0.0,1537743.0,CentralSouth,Therys
10,860555.0,0.0,860555.0,12669067.0,0.0,121183334.0,121183334.0,14333700.0,1233551.0,13100149.0,0.0,1233551.0,CentralNorth,Therys
11,344481.0,64754.0,409235.0,4176984.0,419568738.0,67494151.0,487062889.0,6684545.0,560929.0,4319922.0,1803695.0,2364624.0,NorthHorst,Therys
12,830200.0,0.0,830200.0,381728.0,0.0,116908782.0,116908782.0,1585385.0,1190533.0,394852.0,0.0,1190533.0,CentralRamp,Therys
13,3605351.0,0.0,3605351.0,5369363.0,0.0,507705496.0,507705496.0,10724508.0,5171512.0,5552996.0,0.0,5171512.0,CentralHorst,Therys
14,0.0,0.0,0.0,19468066.0,0.0,0.0,0.0,20118695.0,0.0,20118695.0,0.0,0.0,EastLowland,Therys
15,31551.0,0.0,31551.0,80126822.0,0.0,4442980.0,4442980.0,82887076.0,45241.0,82841836.0,0.0,45241.0,WestLowland,Volon
16,3165852.0,0.0,3165852.0,33385279.0,0.0,445815243.0,445815243.0,39057882.0,4538043.0,34519838.0,0.0,4538043.0,CentralSouth,Volon
17,60858.0,0.0,60858.0,5978898.0,0.0,8570024.0,8570024.0,6269373.0,87224.0,6182149.0,0.0,87224.0,CentralNorth,Volon
18,597951.0,3191.0,601142.0,1712496.0,20620589.0,117156578.0,137777167.0,2833227.0,973617.0,1771000.0,88610.0,1062227.0,NorthHorst,Volon
19,912010.0,0.0,912010.0,1134297.0,0.0,128429211.0,128429211.0,2480695.0,1307555.0,1173140.0,0.0,1307555.0,CentralRamp,Volon
20,5809666.0,0.0,5809666.0,9972943.0,0.0,818117178.0,818117178.0,18645549.0,8331323.0,10314227.0,0.0,8331323.0,CentralHorst,Volon
21,0.0,0.0,0.0,32943699.0,0.0,0.0,0.0,34055117.0,0.0,34055117.0,0.0,0.0,EastLowland,Volon
