ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,3899016,483111,210433,146746,20661790
Valysar,CentralSouth,61627410,10954272,7804853,5442715,766334300
Valysar,CentralNorth,31283229,5621712,4132663,2881913,405773352
Valysar,NorthHorst,3983146,508467,224742,138048,27043542
Valysar,CentralRamp,13685884,1963570,1230623,858175,120831071
Valysar,CentralHorst,73344265,12119877,9212986,6424677,904594484
Valysar,EastLowland,232136,33474,5015,3497,492359
Therys,WestLowland,1341181,259015,127915,89201,12559564
Therys,CentralSouth,8531395,2125300,1315238,917181,129139103
Therys,CentralNorth,14873853,3270703,1890571,1318390,185629287
Therys,NorthHorst,9963921,1245701,447962,275161,53904004
Therys,CentralRamp,6431792,1450555,1081358,754085,106175162
Therys,CentralHorst,22972847,6084987,4728299,3297280,464256984
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,64673,11785,2718,1895,266855
Volon,CentralSouth,30963267,5177234,3467396,2417989,340452856
Volon,CentralNorth,4244402,560937,264941,184757,26013773
Volon,NorthHorst,5988603,1062399,758812,466100,91309072
Volon,CentralRamp,11726726,2117653,1577109,1099797,154851444
Volon,CentralHorst,71649140,12697870,9443576,6585478,927235386
Volon,EastLowland,0,0,0,0,0
