FIPNUM,STOIIP_OIL,ASSOCIATEDOIL_GAS,STOIIP_TOTAL,WIIP_TOTAL,GIIP_GAS,ASSOCIATEDGAS_OIL,GIIP_TOTAL,PORV_TOTAL,HCPV_OIL,WATPV_TOTAL,HCPV_GAS,HCPV_TOTAL,REGION,ZONE
1,312938.0,0.0,312938.0,83337162.0,-0.0,44067996.0,44067996.0,86623806.0,448833.0,86174973.0,0.0,448833.0,WestLowland,Valysar
2,5522159.0,0.0,5522159.0,13426352.0,0.0,777630436.0,777630436.0,21801145.0,7916561.0,13884584.0,0.0,7916561.0,CentralSouth,Valysar
3,3365365.0,0.0,3365365.0,13521918.0,0.0,473910670.0,473910670.0,18807440.0,4824925.0,13982515.0,0.0,4824925.0,CentralNorth,Valysar
4,249531.0,73424.0,322955.0,3779604.0,478988341.0,48890565.0,527878906.0,6377266.0,406314.0,3909142.0,2061810.0,2468125.0,NorthHorst,Valysar
5,954482.0,0.0,954482.0,650771.0,0.0,134410218.0,134410218.0,2042343.0,1369160.0,673183.0,0.0,1369160.0,CentralRamp,Valysar
6,6930033.0,0.0,6930033.0,6819986.0,0.0,975887196.0,975887196.0,16995120.0,9941255.0,7053865.0,0.0,9941255.0,CentralHorst,Valysar
7,5726.0,0.0,5726.0,38147369.0,-0.0,806372.0,806372.0,39439500.0,8210.0,39431290.0,0.0,8210.0,EastLowland,Valysar
8,125304.0,0.0,125304.0,116020444.0,0.0,17645311.0,17645311.0,120147379.0,179697.0,119967683.0,0.0,179697.0,WestLowland,Therys
9,1394759.0,0.0,1394759.0,4775594.0,0.0,196409917.0,196409917.0,6937998.0,1999098.0,4938900.0,0.0,1999098.0,CentralSouth,Therys
10,1641812.0,0.0,1641812.0,11480355.0,-0.0,231199911.0,231199911.0,14224543.0,2353516.0,11871027.0,0.0,2353516.0,CentralNorth,Therys
11,199120.0,63386.0,262506.0,3828797.0,411503510.0,39013547.0,450517058.0,6054065.0,324231.0,3959951.0,1769883.0,2094114.0,NorthHorst,Therys
12,792469.0,0.0,792469.0,349911.0,0.0,111595551.0,111595551.0,1498367.0,1136421.0,361946.0,0.0,1136421.0,CentralRamp,Therys
13,4044769.0,0.0,4044769.0,4379425.0,0.0,569584402.0,569584402.0,10330627.0,5801409.0,4529219.0,0.0,5801409.0,CentralHorst,Therys
14,0.0,0.0,0.0,18478227.0,0.0,0.0,0.0,19097175.0,0.0,19097175.0,0.0,0.0,EastLowland,Therys
15,2901.0,0.0,2901.0,80335186.0,-0.0,408453.0,408453.0,83064555.0,4159.0,83060397.0,0.0,4159.0,WestLowland,Volon
16,2760237.0,0.0,2760237.0,34875396.0,0.0,388696588.0,388696588.0,40018321.0,3956325.0,36061996.0,0.0,3956325.0,CentralSouth,Volon
17,346630.0,0.0,346630.0,6009842.0,-0.0,48812397.0,48812397.0,6711005.0,496794.0,6214210.0,0.0,496794.0,CentralNorth,Volon
18,253010.0,13834.0,266844.0,1686688.0,89491697.0,49572172.0,139063869.0,2541016.0,411988.0,1744349.0,384679.0,796667.0,NorthHorst,Volon
19,1198670.0,0.0,1198670.0,739773.0,0.0,168796713.0,168796713.0,2483545.0,1718405.0,765140.0,0.0,1718405.0,CentralRamp,Volon
20,8494246.0,0.0,8494246.0,8254698.0,0.0,1196159680.0,1196159680.0,20718126.0,12181086.0,8537040.0,0.0,12181086.0,CentralHorst,Volon
21,0.0,0.0,0.0,33817891.0,0.0,0.0,0.0,34958439.0,0.0,34958439.0,0.0,0.0,EastLowland,Volon
