Project name			: /private/asny/Desktop/reek/resmod/ff/2019a/r001/rms/model/reek.rms11.0.1
Date				: 2020.02.19 17:18:38
Grid model name			: Simgrid

   Zone      Region index          Bulk                Pore                Hcpv               Stoiip       
UpperReek  1                       268303541.48         47123577.72         37084212.44         23323403.66
UpperReek  2                               0.00                0.00                0.00                0.00
UpperReek  Totals                  268303541.48         47123577.72         37084212.44         23323403.66
MidReek    1                       201912864.91         40267665.83         32863153.40         20668649.59
MidReek    2                               0.00                0.00                0.00                0.00
MidReek    Totals                  201912864.91         40267665.83         32863153.40         20668649.59
LowerReek  1                       127058311.58         27696538.05         22935506.12         14424846.36
LowerReek  2                               0.00                0.00                0.00                0.00
LowerReek  Totals                  127058311.58         27696538.05         22935506.12         14424846.36
Totals     1                       597274717.98        115087781.60         92882871.96         58416899.62
Totals     2                               0.00                0.00                0.00                0.00
Totals     Totals                  597274717.98        115087781.60         92882871.96         58416899.62
