SGAS,CONIPOS,PRESSURE,DRAWDOWN,SWAT,CONIDX,CONBPRES,DEPTH,CONJPOS,WELL,WELLMODEL,CONKPOS,DATE
0.0,28,298.97076416015625,0,0.11823459714651108,3,298.97076416015625,1613.8182373046875,41,R_A3,STANDARD,3,2018-01-01
0.0,29,298.3247985839844,0,0.16343925893306732,4,298.3247985839844,1604.1795654296875,41,R_A3,STANDARD,3,2018-01-01
0.0,29,298.4611511230469,0,0.21437570452690125,5,298.4611511230469,1606.2144775390625,41,R_A3,STANDARD,4,2018-01-01
0.0,29,298.5975341796875,0,0.8101238012313843,6,298.5975341796875,1608.249267578125,41,R_A3,STANDARD,5,2018-01-01
0.0,29,298.73388671875,0,0.362666517496109,7,298.73388671875,1610.2840576171875,41,R_A3,STANDARD,6,2018-01-01
0.0,29,298.8702697753906,0,0.19274049997329712,8,298.8702697753906,1612.3189697265625,41,R_A3,STANDARD,7,2018-01-01
0.0,29,299.00665283203125,0,0.1698567122220993,9,299.00665283203125,1614.353759765625,41,R_A3,STANDARD,8,2018-01-01
0.0,29,299.1430358886719,0,0.6481541991233826,10,299.1430358886719,1616.388671875,41,R_A3,STANDARD,9,2018-01-01
0.0,29,299.2794494628906,0,0.795755922794342,11,299.2794494628906,1618.4234619140625,41,R_A3,STANDARD,10,2018-01-01
0.0,29,299.42803955078125,0,0.0473896786570549,12,299.42803955078125,1620.6402587890625,41,R_A3,STANDARD,11,2018-01-01
0.0,29,299.58880615234375,0,0.08956117928028107,13,299.58880615234375,1623.038818359375,41,R_A3,STANDARD,12,2018-01-01
0.0,29,299.7496032714844,0,0.372239887714386,14,299.7496032714844,1625.4375,41,R_A3,STANDARD,13,2018-01-01
0.0,29,299.910400390625,0,0.34560543298721313,15,299.910400390625,1627.8360595703125,41,R_A3,STANDARD,14,2018-01-01
0.0,29,300.07122802734375,0,0.786861777305603,16,300.07122802734375,1630.2347412109375,41,R_A3,STANDARD,15,2018-01-01
0.0,29,300.1819763183594,0,0.7721943259239197,17,300.1819763183594,1631.8868408203125,41,R_A3,STANDARD,16,2018-01-01
0.0,29,300.3307189941406,0,0.2460949867963791,18,300.3307189941406,1634.10546875,41,R_A3,STANDARD,28,2018-01-01
0.0,29,300.5675354003906,0,0.0436679907143116,19,300.5675354003906,1637.637451171875,41,R_A3,STANDARD,29,2018-01-01
0.0,29,300.8043518066406,0,0.04837576672434807,20,300.8043518066406,1641.1693115234375,41,R_A3,STANDARD,30,2018-01-01
0.0,29,301.04119873046875,0,1.0,21,301.04119873046875,1644.701171875,41,R_A3,STANDARD,31,2018-01-01
0.0,29,301.2780456542969,0,0.05932449549436569,22,301.2780456542969,1648.233154296875,41,R_A3,STANDARD,32,2018-01-01
0.0,30,300.1767578125,0,0.050335634499788284,1,300.1767578125,1631.80908203125,52,R_A4,STANDARD,1,2018-01-01
0.0,31,299.86566162109375,0,0.04764794185757637,2,299.86566162109375,1627.16845703125,52,R_A4,STANDARD,1,2018-01-01
0.0,31,300.0047607421875,0,0.049368686974048615,3,300.0047607421875,1629.24365234375,52,R_A4,STANDARD,2,2018-01-01
0.0,31,300.1438903808594,0,0.05230201408267021,4,300.1438903808594,1631.31884765625,52,R_A4,STANDARD,3,2018-01-01
0.0,31,300.28302001953125,0,0.05420351028442383,5,300.28302001953125,1633.3939208984375,52,R_A4,STANDARD,4,2018-01-01
0.0,32,300.3174133300781,0,0.05515672266483307,6,300.3174133300781,1633.9068603515625,52,R_A4,STANDARD,4,2018-01-01
0.0,32,300.3459777832031,0,0.05511738732457161,7,300.3459777832031,1634.3328857421875,51,R_A4,STANDARD,4,2018-01-01
0.0,33,300.59765625,0,0.055819254368543625,8,300.59765625,1638.0867919921875,51,R_A4,STANDARD,4,2018-01-01
0.0,33,300.472412109375,0,0.1857934445142746,9,300.472412109375,1636.2188720703125,51,R_A4,STANDARD,3,2018-01-01
0.0,33,300.68475341796875,0,0.1487954705953598,10,300.68475341796875,1639.3857421875,50,R_A4,STANDARD,3,2018-01-01
0.0,34,300.6910095214844,0,0.0600845068693161,11,300.6910095214844,1639.47900390625,50,R_A4,STANDARD,3,2018-01-01
0.0,35,300.89825439453125,0,0.09691745787858963,12,300.89825439453125,1642.569580078125,50,R_A4,STANDARD,3,2018-01-01
0.0,35,300.77423095703125,0,0.32047075033187866,13,300.77423095703125,1640.719970703125,50,R_A4,STANDARD,2,2018-01-01
0.0,35,301.0045471191406,0,0.3338758945465088,14,301.0045471191406,1644.15478515625,49,R_A4,STANDARD,2,2018-01-01
0.0,35,300.880859375,0,0.26421961188316345,15,300.880859375,1642.310302734375,49,R_A4,STANDARD,1,2018-01-01
0.0,36,301.14019775390625,0,0.054498203098773956,16,301.14019775390625,1646.1773681640625,49,R_A4,STANDARD,31,2018-01-01
0.0,36,300.94366455078125,0,0.05430833622813225,17,300.94366455078125,1643.2467041015625,48,R_A4,STANDARD,31,2018-01-01
0.0,37,301.51470947265625,0,0.17477159202098846,18,301.51470947265625,1651.76220703125,48,R_A4,STANDARD,31,2018-01-01
0.0,37,301.1346130371094,0,0.3310198187828064,19,301.1346130371094,1646.09423828125,48,R_A4,STANDARD,30,2018-01-01
0.0,38,301.4639587402344,0,0.21781021356582642,20,301.4639587402344,1651.00537109375,48,R_A4,STANDARD,30,2018-01-01
0.0,38,301.8641357421875,0,0.17180678248405457,21,301.8641357421875,1656.971923828125,47,R_A4,STANDARD,30,2018-01-01
0.0,31,303.8589782714844,0,1.0,1,303.8589782714844,1685.1837158203125,20,R_A5,STANDARD,1,2018-01-01
0.0,31,304.0733337402344,0,1.0,2,304.0733337402344,1687.4456787109375,20,R_A5,STANDARD,2,2018-01-01
0.0,31,304.2876892089844,0,1.0,3,304.2876892089844,1689.7076416015625,20,R_A5,STANDARD,3,2018-01-01
0.0,31,304.5020446777344,0,1.0,4,304.5020446777344,1691.9696044921875,20,R_A5,STANDARD,4,2018-01-01
0.0,31,304.7164001464844,0,1.0,5,304.7164001464844,1694.231689453125,20,R_A5,STANDARD,5,2018-01-01
0.0,31,304.9307556152344,0,1.0,6,304.9307556152344,1696.49365234375,20,R_A5,STANDARD,6,2018-01-01
0.0,31,305.450927734375,0,1.0,7,305.450927734375,1698.755615234375,20,R_A5,STANDARD,7,2018-01-01
0.0,31,304.62640380859375,0,1.0,8,304.62640380859375,1693.2821044921875,21,R_A5,STANDARD,8,2018-01-01
0.0,31,305.2879638671875,0,1.0,9,305.2879638671875,1700.2615966796875,21,R_A5,STANDARD,11,2018-01-01
0.0,31,305.4834289550781,0,1.0,10,305.4834289550781,1702.3240966796875,21,R_A5,STANDARD,12,2018-01-01
0.0,31,305.69085693359375,0,1.0,11,305.69085693359375,1704.38671875,21,R_A5,STANDARD,13,2018-01-01
0.0,31,305.8863220214844,0,1.0,12,305.8863220214844,1706.44921875,21,R_A5,STANDARD,14,2018-01-01
0.0,31,306.0818176269531,0,1.0,13,306.0818176269531,1708.5118408203125,21,R_A5,STANDARD,15,2018-01-01
0.0,31,306.42230224609375,0,1.0,14,306.42230224609375,1710.574462890625,21,R_A5,STANDARD,16,2018-01-01
0.0,31,306.610107421875,0,1.0,15,306.610107421875,1712.55615234375,21,R_A5,STANDARD,17,2018-01-01
0.0,31,306.74951171875,0,1.0,16,306.74951171875,1714.0272216796875,21,R_A5,STANDARD,18,2018-01-01
0.0,31,306.76947021484375,0,1.0,17,306.76947021484375,1715.8951416015625,21,R_A5,STANDARD,28,2018-01-01
0.0,31,306.992431640625,0,1.0,18,306.992431640625,1718.247802734375,21,R_A5,STANDARD,29,2018-01-01
0.0,31,307.52117919921875,0,1.0,19,307.52117919921875,1720.6004638671875,21,R_A5,STANDARD,30,2018-01-01
0.0,31,307.7441711425781,0,1.0,20,307.7441711425781,1722.953125,21,R_A5,STANDARD,31,2018-01-01
0.0,31,307.9671630859375,0,1.0,21,307.9671630859375,1725.3057861328125,21,R_A5,STANDARD,32,2018-01-01
0.0,17,305.1266784667969,0,1.0,1,305.1266784667969,1695.3341064453125,42,R_A6,STANDARD,1,2018-01-01
0.0,17,305.2737731933594,0,1.0,2,305.2737731933594,1696.886474609375,42,R_A6,STANDARD,2,2018-01-01
0.0,17,305.4208984375,0,1.0,3,305.4208984375,1698.43896484375,42,R_A6,STANDARD,3,2018-01-01
0.0,17,305.5680236816406,0,1.0,4,305.5680236816406,1699.991455078125,42,R_A6,STANDARD,4,2018-01-01
0.0,17,305.71514892578125,0,1.0,5,305.71514892578125,1701.5438232421875,42,R_A6,STANDARD,5,2018-01-01
0.0,17,305.8622741699219,0,1.0,6,305.8622741699219,1703.09619140625,42,R_A6,STANDARD,6,2018-01-01
0.0,17,305.7103271484375,0,1.0,7,305.7103271484375,1704.648681640625,42,R_A6,STANDARD,7,2018-01-01
0.0,17,305.8574523925781,0,1.0,8,305.8574523925781,1706.2010498046875,42,R_A6,STANDARD,8,2018-01-01
0.0,17,306.30364990234375,0,1.0,9,306.30364990234375,1707.7535400390625,42,R_A6,STANDARD,9,2018-01-01
0.0,17,306.1449890136719,0,1.0,10,306.1449890136719,1709.305908203125,42,R_A6,STANDARD,10,2018-01-01
0.0,17,306.330810546875,0,1.0,11,306.330810546875,1711.265380859375,42,R_A6,STANDARD,11,2018-01-01
0.0,17,306.5550842285156,0,1.0,12,306.5550842285156,1713.6319580078125,42,R_A6,STANDARD,12,2018-01-01
0.0,17,306.79132080078125,0,1.0,13,306.79132080078125,1715.9984130859375,42,R_A6,STANDARD,13,2018-01-01
0.0,17,307.015625,0,1.0,14,307.015625,1718.3648681640625,42,R_A6,STANDARD,14,2018-01-01
0.0,17,307.2398986816406,0,1.0,15,307.2398986816406,1720.7314453125,42,R_A6,STANDARD,15,2018-01-01
0.0,17,307.60919189453125,0,1.0,16,307.60919189453125,1723.097900390625,42,R_A6,STANDARD,16,2018-01-01
0.0,17,307.8324890136719,0,1.0,17,307.8324890136719,1725.4537353515625,42,R_A6,STANDARD,17,2018-01-01
0.0,17,307.966064453125,0,1.0,18,307.966064453125,1726.863037109375,42,R_A6,STANDARD,18,2018-01-01
0.0,17,307.91326904296875,0,1.0,19,307.91326904296875,1727.9637451171875,42,R_A6,STANDARD,28,2018-01-01
0.0,17,308.0770263671875,0,1.0,20,308.0770263671875,1729.69140625,42,R_A6,STANDARD,29,2018-01-01
0.0,17,308.54656982421875,0,1.0,21,308.54656982421875,1731.419189453125,42,R_A6,STANDARD,30,2018-01-01
0.0,17,308.7103271484375,0,1.0,22,308.7103271484375,1733.1468505859375,42,R_A6,STANDARD,31,2018-01-01
0.0,17,308.5682678222656,0,1.0,23,308.5682678222656,1734.87451171875,42,R_A6,STANDARD,32,2018-01-01
0.0,22,297.47601318359375,0,0.054486796259880066,1,297.47601318359375,1644.221435546875,30,R_A2,STANDARD,1,2018-03-01
0.0,22,297.5959167480469,0,0.056038837879896164,2,297.5959167480469,1646.0107421875,30,R_A2,STANDARD,2,2018-03-01
0.0,22,297.7157897949219,0,0.06008656322956085,3,297.7157897949219,1647.800048828125,30,R_A2,STANDARD,3,2018-03-01
0.0,22,297.8356628417969,0,0.06588812172412872,4,297.8356628417969,1649.5892333984375,30,R_A2,STANDARD,4,2018-03-01
0.0,22,297.95556640625,0,0.06901044398546219,5,297.95556640625,1651.3785400390625,30,R_A2,STANDARD,5,2018-03-01
0.0,22,298.1251525878906,0,0.30593323707580566,6,298.1251525878906,1653.167724609375,30,R_A2,STANDARD,6,2018-03-01
0.0,22,298.28533935546875,0,0.889603853225708,7,298.28533935546875,1654.95703125,30,R_A2,STANDARD,7,2018-03-01
0.0,22,298.4647521972656,0,0.8629977107048035,8,298.4647521972656,1656.7462158203125,30,R_A2,STANDARD,8,2018-03-01
0.0,22,298.59625244140625,0,0.12870922684669495,9,298.59625244140625,1658.535400390625,30,R_A2,STANDARD,9,2018-03-01
0.0,22,298.7210388183594,0,0.16793449223041534,10,298.7210388183594,1660.32470703125,30,R_A2,STANDARD,10,2018-03-01
0.0,22,300.2061462402344,0,0.0738314688205719,11,300.2061462402344,1662.234375,30,R_A2,STANDARD,11,2018-03-01
0.0,22,300.3363952636719,0,0.08495647460222244,12,300.3363952636719,1664.264404296875,30,R_A2,STANDARD,12,2018-03-01
0.0,22,300.5170593261719,0,0.44687438011169434,13,300.5170593261719,1666.29443359375,30,R_A2,STANDARD,13,2018-03-01
0.0,22,300.6537170410156,0,0.4933328628540039,14,300.6537170410156,1668.324462890625,30,R_A2,STANDARD,14,2018-03-01
0.0,22,300.79083251953125,0,0.9248692989349365,15,300.79083251953125,1670.3544921875,30,R_A2,STANDARD,15,2018-03-01
0.0,22,300.6703796386719,0,0.922507643699646,16,300.6703796386719,1670.731201171875,29,R_A2,STANDARD,15,2018-03-01
0.0,22,300.8172912597656,0,0.9566895961761475,17,300.8172912597656,1672.9080810546875,29,R_A2,STANDARD,16,2018-03-01
0.0,22,300.96405029296875,0,0.9323664903640747,18,300.96405029296875,1675.0850830078125,29,R_A2,STANDARD,17,2018-03-01
0.0,22,301.08648681640625,0,0.9975688457489014,19,301.08648681640625,1676.9095458984375,29,R_A2,STANDARD,18,2018-03-01
-2.2287251610350134e-15,22,303.13653564453125,0,1.0,20,303.13653564453125,1678.5179443359375,29,R_A2,STANDARD,28,2018-03-01
0.0,22,303.2134704589844,0,0.8457638621330261,21,303.2134704589844,1680.262939453125,29,R_A2,STANDARD,29,2018-03-01
-2.1982528373553495e-13,22,303.5550842285156,0,1.0,22,303.5550842285156,1682.0078125,29,R_A2,STANDARD,30,2018-03-01
-5.292294147575983e-16,22,303.8752746582031,0,1.0,23,303.8752746582031,1683.7528076171875,29,R_A2,STANDARD,31,2018-03-01
-2.765145144360972e-16,22,304.1031494140625,0,1.0,24,304.1031494140625,1685.4976806640625,29,R_A2,STANDARD,32,2018-03-01
-1.0920483267673475e-10,31,269.14617919921875,0,1.0,1,269.14617919921875,1685.1837158203125,20,R_A5,STANDARD,1,2018-04-28
-1.3236949036876666e-10,31,269.3611145019531,0,1.0,2,269.3611145019531,1687.4456787109375,20,R_A5,STANDARD,2,2018-04-28
-8.236223508761853e-11,31,269.576904296875,0,1.0,3,269.576904296875,1689.7076416015625,20,R_A5,STANDARD,3,2018-04-28
-7.496716442068063e-11,31,269.7931213378906,0,1.0,4,269.7931213378906,1691.9696044921875,20,R_A5,STANDARD,4,2018-04-28
-1.5855242119222623e-10,31,270.01043701171875,0,1.0,5,270.01043701171875,1694.231689453125,20,R_A5,STANDARD,5,2018-04-28
-1.6976425820658392e-10,31,270.2289733886719,0,1.0,6,270.2289733886719,1696.49365234375,20,R_A5,STANDARD,6,2018-04-28
-1.948191330480853e-10,31,270.7571105957031,0,1.0,7,270.7571105957031,1698.755615234375,20,R_A5,STANDARD,7,2018-04-28
-9.20064580078872e-11,31,270.63037109375,0,1.0,8,270.63037109375,1693.2821044921875,21,R_A5,STANDARD,8,2018-04-28
-3.697292749738068e-10,31,278.401611328125,0,1.0,9,278.401611328125,1700.2615966796875,21,R_A5,STANDARD,11,2018-04-28
-2.913465579901242e-10,31,278.693115234375,0,1.0,10,278.693115234375,1702.3240966796875,21,R_A5,STANDARD,12,2018-04-28
-9.956673506505975e-12,31,278.8973693847656,0,1.0,11,278.8973693847656,1704.38671875,21,R_A5,STANDARD,13,2018-04-28
-1.794067325255888e-11,31,279.0898132324219,0,1.0,12,279.0898132324219,1706.44921875,21,R_A5,STANDARD,14,2018-04-28
-5.993896243054742e-13,31,280.99267578125,0,1.0,13,280.99267578125,1708.5118408203125,21,R_A5,STANDARD,15,2018-04-28
6.522384086819766e-14,31,282.7003479003906,0,1.0,14,282.7003479003906,1710.574462890625,21,R_A5,STANDARD,16,2018-04-28
1.352872214211917e-14,31,282.93792724609375,0,1.0,15,282.93792724609375,1712.55615234375,21,R_A5,STANDARD,17,2018-04-28
2.1191163448032284e-14,31,283.085693359375,0,1.0,16,283.085693359375,1714.0272216796875,21,R_A5,STANDARD,18,2018-04-28
-3.319390986036841e-12,31,285.0746765136719,0,1.0,17,285.0746765136719,1715.8951416015625,21,R_A5,STANDARD,28,2018-04-28
-3.4383064971554855e-12,31,285.29766845703125,0,1.0,18,285.29766845703125,1718.247802734375,21,R_A5,STANDARD,29,2018-04-28
-1.2549839639719451e-12,31,285.8087158203125,0,1.0,19,285.8087158203125,1720.6004638671875,21,R_A5,STANDARD,30,2018-04-28
-1.2748355089241823e-19,31,296.0902099609375,0,1.0,20,296.0902099609375,1722.953125,21,R_A5,STANDARD,31,2018-04-28
4.663144370330226e-22,31,304.1989440917969,0,1.0,21,304.1989440917969,1725.3057861328125,21,R_A5,STANDARD,32,2018-04-28
0.0,28,280.8458557128906,0,0.21381407976150513,1,280.8458557128906,1609.69482421875,41,R_A3,STANDARD,1,2018-07-03
0.0,28,280.9833679199219,0,0.15203317999839783,2,280.9833679199219,1611.7564697265625,41,R_A3,STANDARD,2,2018-07-03
0.0,28,281.1209411621094,0,0.1186433732509613,3,281.1209411621094,1613.8182373046875,41,R_A3,STANDARD,3,2018-07-03
0.0,29,280.4798583984375,0,0.16430053114891052,4,280.4798583984375,1604.1795654296875,41,R_A3,STANDARD,3,2018-07-03
0.0,29,280.61553955078125,0,0.2153245359659195,5,280.61553955078125,1606.2144775390625,41,R_A3,STANDARD,4,2018-07-03
0.0,29,280.86627197265625,0,0.8066557049751282,6,280.86627197265625,1608.249267578125,41,R_A3,STANDARD,5,2018-07-03
0.0,29,280.95758056640625,0,0.3625059425830841,7,280.95758056640625,1610.2840576171875,41,R_A3,STANDARD,6,2018-07-03
0.0,29,281.086669921875,0,0.19307389855384827,8,281.086669921875,1612.3189697265625,41,R_A3,STANDARD,7,2018-07-03
0.0,29,281.2222900390625,0,0.1701873391866684,9,281.2222900390625,1614.353759765625,41,R_A3,STANDARD,8,2018-07-03
0.0,29,281.35296630859375,0,0.6503265500068665,10,281.35296630859375,1616.388671875,41,R_A3,STANDARD,9,2018-07-03
0.0,29,282.52008056640625,0,0.7947616577148438,11,282.52008056640625,1618.4234619140625,41,R_A3,STANDARD,10,2018-07-03
0.0,29,284.390625,0,0.0474974550306797,12,284.390625,1620.6402587890625,41,R_A3,STANDARD,11,2018-07-03
0.0,29,284.55084228515625,0,0.08975912630558014,13,284.55084228515625,1623.038818359375,41,R_A3,STANDARD,12,2018-07-03
0.0,29,284.71099853515625,0,0.37272292375564575,14,284.71099853515625,1625.4375,41,R_A3,STANDARD,13,2018-07-03
0.0,29,284.5447082519531,0,0.34612947702407837,15,284.5447082519531,1627.8360595703125,41,R_A3,STANDARD,14,2018-07-03
0.0,29,284.2348937988281,0,0.7764068841934204,16,284.2348937988281,1630.2347412109375,41,R_A3,STANDARD,15,2018-07-03
0.0,29,284.16912841796875,0,0.7706210017204285,17,284.16912841796875,1631.8868408203125,41,R_A3,STANDARD,16,2018-07-03
0.0,29,282.4944763183594,0,0.25404730439186096,18,282.4944763183594,1634.10546875,41,R_A3,STANDARD,28,2018-07-03
0.0,29,282.7621154785156,0,0.04416070505976677,19,282.7621154785156,1637.637451171875,41,R_A3,STANDARD,29,2018-07-03
0.0,29,282.999267578125,0,0.0487266480922699,20,282.999267578125,1641.1693115234375,41,R_A3,STANDARD,30,2018-07-03
4.313903224982367e-15,29,285.9261779785156,0,1.0,21,285.9261779785156,1644.701171875,41,R_A3,STANDARD,31,2018-07-03
0.0,29,283.44476318359375,0,0.061352383345365524,22,283.44476318359375,1648.233154296875,41,R_A3,STANDARD,32,2018-07-03
0.0,30,279.0674133300781,0,0.05044340342283249,1,279.0674133300781,1631.80908203125,52,R_A4,STANDARD,1,2018-09-12
0.0,31,278.88525390625,0,0.04777466133236885,2,278.88525390625,1627.16845703125,52,R_A4,STANDARD,1,2018-09-12
0.0,31,279.0236511230469,0,0.04950559139251709,3,279.0236511230469,1629.24365234375,52,R_A4,STANDARD,2,2018-09-12
0.0,31,279.1620178222656,0,0.05244186148047447,4,279.1620178222656,1631.31884765625,52,R_A4,STANDARD,3,2018-09-12
0.0,31,279.3003845214844,0,0.05434666946530342,5,279.3003845214844,1633.3939208984375,52,R_A4,STANDARD,4,2018-09-12
0.0,32,279.4275207519531,0,0.05540085211396217,6,279.4275207519531,1633.9068603515625,52,R_A4,STANDARD,4,2018-09-12
0.0,32,279.37890625,0,0.055229552090168,7,279.37890625,1634.3328857421875,51,R_A4,STANDARD,4,2018-09-12
0.0,33,279.7081298828125,0,0.0559266023337841,8,279.7081298828125,1638.0867919921875,51,R_A4,STANDARD,4,2018-09-12
0.0,33,279.5838317871094,0,0.18613141775131226,9,279.5838317871094,1636.2188720703125,51,R_A4,STANDARD,3,2018-09-12
0.0,33,279.65057373046875,0,0.1503055989742279,10,279.65057373046875,1639.3857421875,50,R_A4,STANDARD,3,2018-09-12
0.0,34,279.7752990722656,0,0.06100590154528618,11,279.7752990722656,1639.47900390625,50,R_A4,STANDARD,3,2018-09-12
0.0,35,280.1092224121094,0,0.09716624021530151,12,280.1092224121094,1642.569580078125,50,R_A4,STANDARD,3,2018-09-12
0.0,35,279.9869079589844,0,0.3210592269897461,13,279.9869079589844,1640.719970703125,50,R_A4,STANDARD,2,2018-09-12
0.0,35,280.10687255859375,0,0.33389386534690857,14,280.10687255859375,1644.15478515625,49,R_A4,STANDARD,2,2018-09-12
0.0,35,279.9844665527344,0,0.26426756381988525,15,279.9844665527344,1642.310302734375,49,R_A4,STANDARD,1,2018-09-12
0.0,36,280.34466552734375,0,0.054972484707832336,16,280.34466552734375,1646.1773681640625,49,R_A4,STANDARD,31,2018-09-12
0.0,36,279.8946228027344,0,0.055730435997247696,17,279.8946228027344,1643.2467041015625,48,R_A4,STANDARD,31,2018-09-12
0.0,37,280.721923828125,0,0.17697633802890778,18,280.721923828125,1651.76220703125,48,R_A4,STANDARD,31,2018-09-12
0.0,37,280.45220947265625,0,0.3217376470565796,19,280.45220947265625,1646.09423828125,48,R_A4,STANDARD,30,2018-09-12
0.0,38,280.88873291015625,0,0.21528421342372894,20,280.88873291015625,1651.00537109375,48,R_A4,STANDARD,30,2018-09-12
0.0,38,281.16937255859375,0,0.16948501765727997,21,281.16937255859375,1656.971923828125,47,R_A4,STANDARD,30,2018-09-12
-1.0465923510867906e-13,17,267.5166931152344,0,1.0,1,267.5166931152344,1695.3341064453125,42,R_A6,STANDARD,1,2018-11-07
-7.138725374722377e-12,17,267.6614990234375,0,1.0,2,267.6614990234375,1696.886474609375,42,R_A6,STANDARD,2,2018-11-07
-1.4835051589945358e-11,17,267.80059814453125,0,1.0,3,267.80059814453125,1698.43896484375,42,R_A6,STANDARD,3,2018-11-07
-7.787007665202225e-14,17,268.0522155761719,0,1.0,4,268.0522155761719,1699.991455078125,42,R_A6,STANDARD,4,2018-11-07
-4.916563101195655e-14,17,268.3760681152344,0,1.0,5,268.3760681152344,1701.5438232421875,42,R_A6,STANDARD,5,2018-11-07
-2.265503973655769e-12,17,268.6205139160156,0,1.0,6,268.6205139160156,1703.09619140625,42,R_A6,STANDARD,6,2018-11-07
-3.291935951263425e-12,17,268.49755859375,0,1.0,7,268.49755859375,1704.648681640625,42,R_A6,STANDARD,7,2018-11-07
-2.2063980417014184e-12,17,268.6590576171875,0,1.0,8,268.6590576171875,1706.2010498046875,42,R_A6,STANDARD,8,2018-11-07
-9.885611751934975e-14,17,269.1374816894531,0,1.0,9,269.1374816894531,1707.7535400390625,42,R_A6,STANDARD,9,2018-11-07
-1.2283940357959988e-11,17,269.0579528808594,0,1.0,10,269.0579528808594,1709.305908203125,42,R_A6,STANDARD,10,2018-11-07
-1.7103670435785097e-15,17,281.11688232421875,0,1.0,11,281.11688232421875,1711.265380859375,42,R_A6,STANDARD,11,2018-11-07
-3.5345014645829086e-16,17,281.3407287597656,0,1.0,12,281.3407287597656,1713.6319580078125,42,R_A6,STANDARD,12,2018-11-07
-3.517016785492559e-17,17,281.5759582519531,0,1.0,13,281.5759582519531,1715.9984130859375,42,R_A6,STANDARD,13,2018-11-07
-3.110356929260259e-17,17,281.7983703613281,0,1.0,14,281.7983703613281,1718.3648681640625,42,R_A6,STANDARD,14,2018-11-07
-1.740261946486217e-17,17,282.0068359375,0,1.0,15,282.0068359375,1720.7314453125,42,R_A6,STANDARD,15,2018-11-07
