X_UTME,Y_UTMN,Z_TVDSS,POLY_ID
460539.01513671875,5934710.120849609,1632.87109375,0
460530.421875,5934825.3017578125,1629.2557373046875,0
460530.6953125,5934829.185791016,1629.1279296875,0
460531.0693359375,5934831.8701171875,1629.1483154296875,0
460534.9091796875,5934934.7080078125,1629.8245849609375,0
460545.22265625,5935004.529785156,1630.3614501953125,0
460556.54443359375,5935064.6083984375,1632.392578125,0
460557.5205078125,5935069.7880859375,1632.5677490234375,0
460558.35595703125,5935073.4072265625,1632.687255859375,0
460558.93798828125,5935075.773681641,1632.7647705078125,0
460561.75634765625,5935093.035644531,1633.3563232421875,0
460573.9169921875,5935162.788330078,1635.732421875,0
460589.02587890625,5935242.388916016,1639.2760009765625,0
460590.81689453125,5935285.650878906,1641.2855224609375,0
460593.78076171875,5935347.7763671875,1644.1663818359375,0
460598.81689453125,5935403.542724609,1648.531494140625,0
460601.53759765625,5935472.050537109,1653.6544189453125,0
460602.77587890625,5935504.087890625,1656.0477294921875,0
460601.0068359375,5935591.300048828,1658.7415771484375,0
460600.61279296875,5935600.188232422,1659.005859375,0
460600.7333984375,5935619.859619141,1660.364501953125,0
460600.72265625,5935632.838623047,1661.2596435546875,0
460600.66650390625,5935701.6640625,1666.006591796875,0
460600.26318359375,5935735.994873047,1668.3692626953125,0
460599.45166015625,5935749.367675781,1669.2806396484375,0
460590.79931640625,5935820.408935547,1674.0626220703125,0
460577.7919921875,5935874.243652344,1677.59814453125,0
460575.640625,5935882.148193359,1677.9129638671875,0
460565.1630859375,5935915.214599609,1679.2330322265625,0
460552.96630859375,5935946.032958984,1680.468994140625,0
460545.58447265625,5935961.604248047,1681.09619140625,0
460516.50390625,5936022.947753906,1683.567138671875,0
460498.4404296875,5936051.873535156,1684.7420654296875,0
460475.78662109375,5936088.027587891,1686.1534423828125,0
460450.61572265625,5936121.377441406,1687.4609375,0
460383.990234375,5936212.547363281,1691.0325927734375,0
460372.82373046875,5936228.323730469,1691.650146484375,0
460295.7333984375,5936341.5947265625,1696.0799560546875,0
460293.66845703125,5936338.626464844,1693.3814697265625,0
460360.37939453125,5936229.042480469,1684.1204833984375,0
460380.74072265625,5936197.0478515625,1681.421875,0
460433.34619140625,5936117.085449219,1674.6881103515625,0
460478.8056640625,5936050.405517578,1669.08251953125,0
460484.95361328125,5936039.550292969,1668.162353515625,0
460498.99267578125,5936013.446533203,1665.385009765625,0
460512.22314453125,5935979.828857422,1661.842529296875,0
460536.75830078125,5935899.963134766,1653.4757080078125,0
460537.74560546875,5935895.705566406,1653.0318603515625,0
460550.93701171875,5935830.642578125,1644.81689453125,0
460551.7353515625,5935795.878662109,1640.38818359375,0
460550.28271484375,5935731.93359375,1632.2237548828125,0
460546.01025390625,5935671.5556640625,1624.496337890625,0
460538.52587890625,5935605.338623047,1616.0042724609375,0
460533.5625,5935545.466796875,1608.3370361328125,0
460533.23876953125,5935541.355957031,1607.8223876953125,0
460533.17724609375,5935538.5693359375,1607.580322265625,0
460533.68798828125,5935526.484619141,1607.0595703125,0
460533.75732421875,5935504.515869141,1606.097412109375,0
460535.70166015625,5935451.2705078125,1603.797607421875,0
460535.81494140625,5935393.020019531,1601.244873046875,0
460534.33349609375,5935360.426513672,1599.788330078125,0
460529.5869140625,5935279.03125,1596.1317138671875,0
460527.646484375,5935251.6962890625,1594.8974609375,0
460521.728515625,5935215.416748047,1593.1982421875,0
460517.66552734375,5935192.935546875,1592.1380615234375,0
460511.3681640625,5935145.478759766,1591.5843505859375,0
460498.53759765625,5935085.696777344,1590.88232421875,0
460481.55810546875,5935000.489013672,1589.8829345703125,0
460472.40087890625,5934941.008056641,1589.187744140625,0
460472.2587890625,5934937.858642578,1589.1512451171875,0
460471.86669921875,5934893.832763672,1589.673095703125,0
460468.42333984375,5934862.559326172,1589.97265625,0
460461.9423828125,5934755.936767578,1594.090087890625,0
460463.00341796875,5934744.312255859,1594.55322265625,0
460466.46630859375,5934708.524902344,1596.0784912109375,0
460463.07373046875,5934647.507568359,1598.7274169921875,0
460457.064453125,5934530.99609375,1603.7830810546875,0
460456.1455078125,5934512.373046875,1604.5909423828125,0
460452.16162109375,5934451.669433594,1606.72021484375,0
460441.68701171875,5934401.18359375,1608.4971923828125,0
460438.71630859375,5934362.162597656,1609.8662109375,0
460435.54638671875,5934311.978759766,1612.0413818359375,0
460445.02978515625,5934197.783691406,1617.110595703125,0
460445.1416015625,5934161.504150391,1618.7003173828125,0
460445.623046875,5934150.553222656,1619.499755859375,0
460453.8544921875,5934112.08984375,1622.250732421875,0
460480.03564453125,5934016.245361328,1629.05615234375,0
460500.42822265625,5933918.289306641,1636.0670166015625,0
460500.6328125,5933916.630859375,1636.1868896484375,0
460500.60693359375,5933915.6376953125,1636.260009765625,0
460498.0576171875,5933871.340087891,1639.53271484375,0
460494.9765625,5933832.50390625,1641.6182861328125,0
460493.9248046875,5933826.82434082,1641.940673828125,0
460488.72998046875,5933805.254760742,1643.19921875,0
460482.17041015625,5933784.892700195,1644.434814453125,0
460470.3427734375,5933746.249755859,1647.2711181640625,0
460465.72509765625,5933726.534545898,1648.6688232421875,0
460462.248046875,5933713.999511719,1649.5762939453125,0
460453.9541015625,5933683.741943359,1651.85009765625,0
460453.97216796875,5933683.664672852,1651.8887939453125,0
460451.44482421875,5933674.400390625,1652.594970703125,0
460432.01318359375,5933616.293212891,1657.1739501953125,0
460426.3134765625,5933590.262451172,1659.099853515625,0
