ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,5160165,823339,464303,323782,45588510
Valysar,CentralSouth,69293451,12353951,9273038,6466554,910490821
Valysar,CentralNorth,43106242,6948185,4871058,3396833,478274029
Valysar,NorthHorst,4386140,588985,268328,164821,32288345
Valysar,CentralRamp,13410254,1921737,1294966,903045,127148720
Valysar,CentralHorst,85457232,14007492,10371720,7232720,1018366936
Valysar,EastLowland,1034450,186634,73926,51553,7258597
Therys,WestLowland,2399890,445928,190751,133020,18729220
Therys,CentralSouth,18239542,4399305,2734638,1907000,268505613
Therys,CentralNorth,20532692,3804826,2177875,1518741,213838735
Therys,NorthHorst,5873781,825557,285151,175154,34312750
Therys,CentralRamp,6636345,1497252,1165249,812587,114412226
Therys,CentralHorst,30629531,7789716,5983503,4172596,587501554
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,306000,43259,16588,11568,1628772
Volon,CentralSouth,34304205,6284121,4298900,2997839,422095673
Volon,CentralNorth,6551548,932780,480667,335194,47195248
Volon,NorthHorst,4509571,796040,553211,339810,66568764
Volon,CentralRamp,12156763,2116709,1600359,1116010,157134258
Volon,CentralHorst,83480075,14785815,11632864,8112178,1142194743
Volon,EastLowland,0,0,0,0,0
