ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,3913729,638386,395544,275833,38837230,0,0,0,0,0
Valysar,CentralSouth,67250793,12255414,8945115,6237877,878293035,0,0,0,0,0
Valysar,CentralNorth,31682213,5368839,3792784,2644899,372401721,0,0,0,0,0
Valysar,NorthHorst,4285564,660266,368558,226387,44349260,28541898,3516572,2248017,522794595,79988
Valysar,CentralRamp,13616704,2401258,1757926,1225890,172605265,0,0,0,0,0
Valysar,CentralHorst,78136322,12462113,9205172,6419227,903827201,0,0,0,0,0
Valysar,EastLowland,3746057,772157,528519,368562,51893596,0,0,0,0,0
Therys,WestLowland,1440592,261742,130927,91302,12855331,0,0,0,0,0
Therys,CentralSouth,17074490,3819285,2455367,1712250,241084837,0,0,0,0,0
Therys,CentralNorth,16527755,3334094,1917068,1336867,188230914,0,0,0,0,0
Therys,NorthHorst,7415380,1151204,459578,282296,55301749,20334652,3460864,2247803,522744942,79980
Therys,CentralRamp,6713403,1498314,1107659,772426,108757567,0,0,0,0,0
Therys,CentralHorst,22371816,5708979,4494565,3134285,441307343,0,0,0,0,0
Therys,EastLowland,565,200,0,0,0,0,0,0,0,0
Volon,WestLowland,160353,30205,19031,13271,1868618,0,0,0,0,0
Volon,CentralSouth,26452161,4805797,3419969,2384915,335796092,0,0,0,0,0
Volon,CentralNorth,4604981,596370,289356,201782,28410963,0,0,0,0,0
Volon,NorthHorst,3335004,542834,365956,224789,44036066,6086566,892282,605044,140707868,21528
Volon,CentralRamp,10053389,1698572,1195152,833440,117348310,0,0,0,0,0
Volon,CentralHorst,78423673,12904375,9259922,6457407,909202990,0,0,0,0,0
Volon,EastLowland,0,0,0,0,0,0,0,0,0,0
