ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,3895243,628576,357019,248967,35054554
Valysar,CentralSouth,67193714,12185123,8760628,6109225,860178863
Valysar,CentralNorth,31574759,5338464,3703620,2582720,363646974
Valysar,NorthHorst,4310498,669516,342837,210588,41254162
Valysar,CentralRamp,13595465,2421894,1785811,1245335,175343218
Valysar,CentralHorst,78248626,12679188,9396198,6552439,922583493
Valysar,EastLowland,3664151,759494,481553,335811,47282184
Therys,WestLowland,1436240,254961,116011,80900,11390742
Therys,CentralSouth,17031483,4108701,2606592,1817707,255933132
Therys,CentralNorth,16518291,3282461,1905177,1328575,187063413
Therys,NorthHorst,7382110,1009465,400955,246287,48247567
Therys,CentralRamp,6650944,1443970,1071479,747196,105205227
Therys,CentralHorst,22282448,5772020,4532702,3160880,445051937
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,159531,30103,10059,7015,987682
Volon,CentralSouth,26314111,4805696,3150526,2197020,309340406
Volon,CentralNorth,4606129,601593,275237,191936,27024643
Volon,NorthHorst,3268637,545615,355085,218111,42728035
Volon,CentralRamp,10048427,1703179,1166657,813568,114550416
Volon,CentralHorst,78260596,12891621,9140414,6374068,897468816
Volon,EastLowland,0,0,0,0,0
