ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,12703846,1994265,963236,671713,94577154
Valysar,CentralSouth,73172950,14729826,11493537,8015019,1128514744
Valysar,CentralNorth,41488208,6874855,4935611,3441849,484612313
Valysar,NorthHorst,4689806,536864,183313,112600,22058413
Valysar,CentralRamp,13731265,2032903,1495488,1042879,146837334
Valysar,CentralHorst,87694254,14330574,10956562,7640560,1075790811
Valysar,EastLowland,4792858,721096,443774,309466,43572758
Therys,WestLowland,1287303,288104,115270,80383,11317976
Therys,CentralSouth,18233569,4463505,2660630,1855391,261238993
Therys,CentralNorth,21132029,3831674,2035676,1419579,199876702
Therys,NorthHorst,6742462,802190,276407,169783,33260481
Therys,CentralRamp,6524190,1510602,1184121,825747,116265180
Therys,CentralHorst,29726594,7151796,5444420,3796667,534570710
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,7718,379,0,0,0
Volon,CentralSouth,39893929,7493836,5506717,3840110,540687481
Volon,CentralNorth,5650772,783860,419351,292435,41174814
Volon,NorthHorst,4950230,896660,637222,391414,76677985
Volon,CentralRamp,12883169,2392425,1830167,1276267,179698426
Volon,CentralHorst,82970506,14748555,11459316,7991155,1125154606
Volon,EastLowland,0,0,0,0,0
